name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Specsavers Lindesberg AB,https://www.allabolag.se/foretag/specsavers-lindesberg-ab/lindesberg/-/5569908618,[],556990-8618,10520,Specsavers Lindesberg AB,2014-11-18,Aktiebolag,6,My Irene Folkesson,"Kristinavägen 28, 711 30 Lindesberg","c/o Specsavers Sweden AB Box 205, 401 23 Göteborg",Göteborg,50,['47781 Specialiserad butikshandel med glasögon och andra optiska artiklar utom fotoutrustning'],Bolaget skall bedriva detaljhandelsrörelse inom optikområdet samt bedriva därmed förenlig verksamhet.,031-771 98 00,
Industri & Ventil Partner Sweden AB,https://www.allabolag.se/foretag/industri-ventil-partner-sweden-ab/skyllberg/-/5591391536,[],559139-1536,10520,Industri & Ventil Partner Sweden AB,2017-12-13,Aktiebolag,7,,"Skuru 440, 694 99 Skyllberg","c/o Industri & Ventil Partner Sweden AB Skuru 440, 694 99 Skyllberg",Skyllberg,50,['33120 Reparation av maskiner'],"Aktiebolaget ska bedriva service inom industri, underhållsarbete inom kärnkraft, petrokemi, pappersindustri och energiverk samt förvaltning av fast och lös egendom.",,https://ivpsweden.com/
Advokatfirman Bohmansson & Co AB,https://www.allabolag.se/foretag/advokatfirman-bohmansson-co-ab/%C3%B6rebro/-/5591585244,[],559158-5244,10505,Advokatfirman Bohmansson & Co AB,2018-05-08,Aktiebolag,6,,"Olaigatan 15, 703 61 Örebro","Olaigatan 15, 703 61 Örebro",Örebro,100,['69101 Advokatbyråverksamhet'],Bolaget ska bedriva advokatverksamhet,,
Lennart Larsson Produkter AB,https://www.allabolag.se/foretag/lennart-larsson-produkter-ab/%C3%B6rebro/-/5590311469,[],559031-1469,10496,Lennart Larsson Produkter AB,2015-10-20,Aktiebolag,2,,"Radiatorvägen 15, 702 27 Örebro","Radiatorvägen 15, 702 27 Örebro",Örebro,50,['46761 Partihandel med industriförnödenheter'],"Företaget skall bedriva verksamhet inom försäljning av industriförnödenheter som till exempel kullager, transmissioner, fäst- element, motorer och växlar samt därmed förenlig verksamhet.",,
El & Teknik Hammar AB,https://www.allabolag.se/foretag/el-teknik-hammar-ab/hammar/-/5567908552,[],556790-8552,10489,El & Teknik Hammar AB,2009-10-10,Aktiebolag,9,,"Gamla Vägen 5, 696 94 Hammar","Gamla Vägen 5, 696 94 Hammar",Hammar,100,['43210 Elinstallationer'],"Bolagets verksamhet ska vara att bedriva elinstallationer och elentreprenader, försäljning av elmaterial, snickeriverksamhet och byggentreprenader samt uthyrning av utrustning inom dessa områden jämte därmed förenlig verksamhet.",,
Keep the change Sweden AB,https://www.allabolag.se/foretag/keep-the-change-sweden-ab/%C3%B6rebro/-/5565245122,[],556524-5122,10485,Keep the change Sweden AB,1995-07-28,Aktiebolag,0,,"Kulvägen 8, 703 84 Örebro","Kulvägen 8, 703 84 Örebro",Örebro,100,"['77110 Uthyrning och leasing av personbilar och lätta motorfordon', '62020 Datakonsultverksamhet', '70220 Konsultverksamhet avseende företags organisation', '45110 Handel med personbilar och lätta motorfordon', '79900 Turist- och bokningsservice']","Aktiebolaget skall bedriva hyrbilsverksamhet, fordonshandel, äga och förvalta fast och lös egendom. Vidare skall företaget utveckla och tillhandahålla tjänster och programvaror inom hållbar mobilitet genom digitala flöden, uthyrnings- och delningstjänster med datainsamling och analys. Aktiebolaget ska bedriva konsultation och affärsutveckling inom digitalisering, dataskydd, förändringsledning och transformation genom uppdrag.",073-069 73 86,
Saigon Holmen AB,https://www.allabolag.se/foretag/saigon-holmen-ab/%C3%B6rebro/-/5569262701,[],556926-2701,10478,Saigon Holmen AB,2013-03-18,Aktiebolag,6,,"Smidesgatan 3, 703 83 Örebro","Smidesgatan 3, 703 83 Örebro",Örebro,50,['56100 Restaurangverksamhet'],Föremålet för bolagets verksamhet är bedriva restaurangverksamhet samt därmed förenlig verksamhet.,,
Nerikes Industrigolv AB,https://www.allabolag.se/foretag/nerikes-industrigolv-ab/%C3%B6rebro/-/5567333363,[],556733-3363,10472,Nerikes Industrigolv AB,2007-07-02,Aktiebolag,5,,"Kyrkvägen 27, 703 75 Örebro","Kyrkvägen 27, 703 75 Örebro",Örebro,100,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],"Bolaget skall bedriva ytskiktsbeläggning av golv i industri- och affärslokaler, handel med fastigheter och värdepapper samt annan därmed förenlig verksamhet.",,
SMB i Örebro AB,https://www.allabolag.se/foretag/smb-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568409238,[],556840-9238,10462,SMB i Örebro AB,2011-02-07,Aktiebolag,6,,"Idrottsvägen 31 b, 702 32 Örebro","Idrottsvägen 31 b, 702 32 Örebro",Örebro,50,"['33120 Reparation av maskiner', '45201 Allmän service och reparation av motorfordon utom motorcyklar']","Föremålet för bolagets verksamhet är serva och reparera maskiner för snöröjning, gräsklippning och fastighetskötsel, serva och reparera bilar, utföra smidesarbeten, utföra tjänster som snöröjning, gräsklippning, fastighetsskötsel och därmed sammanhängande arbetsuppgifter och därmed förenlig verksamhet.",,
Lillåns Bil Aktiebolag,https://www.allabolag.se/foretag/lill%C3%A5ns-bil-aktiebolag/%C3%B6rebro/-/5561272021,[],556127-2021,10462,Lillåns Bil Aktiebolag,1969-06-30,Aktiebolag,7,Bengt Erik Wannerskog,"Filarevägen 11, 703 75 Örebro","Filarevägen 11, 703 75 Örebro",Örebro,100,"['45201 Allmän service och reparation av motorfordon utom motorcyklar', '45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar']","Bolaget skall driva handel med bilar samt idka verkstadsrörelse, ävensom idka därmed förenlig verksamhet.",019-31 22 74,
TIFA Skog AB,https://www.allabolag.se/foretag/tifa-skog-ab/finner%C3%B6dja/-/5567588537,[],556758-8537,10459,TIFA Skog AB,2008-05-27,Aktiebolag,4,,"Ranängen 4, 695 93 Finnerödja","Ranängen 4, 695 93 Finnerödja",Finnerödja,100,['02200 Drivning'],Bolaget ska bedriva skogsentreprenad samt annan därmed förenlig verksamhet.,,
RÄTT Bemanning & Rekrytering Mälardalen AB,https://www.allabolag.se/foretag/r%C3%A4tt-bemanning-rekrytering-m%C3%A4lardalen-ab/%C3%B6rebro/-/5566255294,[],556625-5294,10458,RÄTT Bemanning & Rekrytering Mälardalen AB,2002-03-18,Aktiebolag,16,Stefan Mikael Waldenryd,"Kulvägen 8, 703 84 Örebro","Kulvägen 8, 703 84 Örebro",Örebro,100,['78100 Arbetsförmedling och rekrytering'],Bolaget skall bedriva verksamhet inom bemanning & rekrytering.,019-20 30 20,
Goda Rum i Kumla Sjöpark AB,https://www.allabolag.se/foretag/goda-rum-i-kumla-sj%C3%B6park-ab/kumla/-/5568209067,[],556820-9067,10455,Goda Rum i Kumla Sjöpark AB,2010-10-07,Aktiebolag,9,Erik Gösta Thomas Karlsson,"Kyrkogatan 45, 692 38 Kumla","Kyrkogatan 45, 692 38 Kumla",Kumla,50,"['56100 Restaurangverksamhet', '82300 Arrangemang av kongresser och mässor', '56210 Cateringverksamhet vid enskilda evenemang']","Föremålet för bolagets verksamhet restaurang, catering, evenemang, konferens och därmed förenlig verksamhet.",,
Älgehå Bil & Truck AB,https://www.allabolag.se/foretag/%C3%A4lgeh%C3%A5-bil-truck-ab/%C3%B6stansj%C3%B6/-/5594333782,[],559433-3782,10448,Älgehå Bil & Truck AB,2023-05-09,Aktiebolag,0,,"Hallsbergsvägen 50, 694 72 Östansjö","Hallsbergsvägen 50, 694 72 Östansjö",Östansjö,25,['47300 Specialiserad detaljhandel med drivmedel'],"Företaget skall bedriva handel med drivmedel, service av fordon och uthyrning av lokaler.",,
Bostadsfotograferna i Sverige AB,https://www.allabolag.se/foretag/bostadsfotograferna-i-sverige-ab/%C3%B6rebro/-/5569058992,[],556905-8992,10443,Bostadsfotograferna i Sverige AB,2012-10-04,Aktiebolag,1-4,,Örebro,"Box 1616, 701 16 Örebro",Örebro,60,['74203 Press- och övrig fotografverksamhet'],"Bolaget skall bedriva fotografisk verksamhet, digital bild- behandling samt förmedling av tjänster i huvudsak mot fastighets- branschen. Därtill också försäljning av produkter från eget bild- arkiv och därmed förenlig verksamhet.",,
Stjernfors Mekaniska Verkstad Aktiebolag,https://www.allabolag.se/foretag/stjernfors-mekaniska-verkstad-aktiebolag/kopparberg/-/5560916289,[],556091-6289,10427,Stjernfors Mekaniska Verkstad Aktiebolag,1964-03-03,Aktiebolag,6,,"Verkstadsv 11, 714 94 Kopparberg","maria hellström Kapplatorpet 101, 714 91 Kopparberg",Kopparberg,100,['25110 Tillverkning av metallstommar och delar därav'],"Bolaget skall bedriva mekanisk verkstadsrörelse och monteringsarbeten, uthyrning av teknisk personal, anbud på momtagearbeten och svetsning, handel med entreprenadmaskiner, andra maskiner, båtar och bilar, äga och förvalta fastigheter, handel med värdepapper, friskvårdsanläggning , samt därmed förenlig verksamhet.",,
Röcklinge Lantbruk AB,https://www.allabolag.se/foretag/r%C3%B6cklinge-lantbruk-ab/%C3%B6rebro/-/5590864715,[],559086-4715,10419,Röcklinge Lantbruk AB,2016-11-22,Aktiebolag,4,,"Röcklinge 514, 705 92 Örebro","Röcklinge 514, 705 92 Örebro",Örebro,100,"['01471 Äggproduktion (för försäljning)', '01110 Odling av spannmål (utom ris), baljväxter och oljeväxter', '81290 Annan rengöring']","Bolaget skall bedriva ekologisk äggproduktion och växtodling, entreprenadverksamhet inom vägunderhåll, mark och anläggnings- arbeten samt annan därmed förenlig verksamhet.",,
Roys Allteknik AB,https://www.allabolag.se/foretag/roys-allteknik-ab/%C3%B6rebro/-/5566266846,[],556626-6846,10417,Roys Allteknik AB,2002-05-17,Aktiebolag,4,,"Vagngatan 7, 702 27 Örebro","Vagngatan 7, 702 27 Örebro",Örebro,100,"['28990 Tillverkning av övriga specialmaskiner', '71122 Teknisk konsultverksamhet inom industriteknik', '33120 Reparation av maskiner', '93199 Övrig sportverksamhet']","Bolaget skall bedriva landsvägstransporter, tillverkning av stålkonstruktioner och industrimaskiner, reparation av maskiner inom metallindustrin, smide, handel med förbrukningsmaterial, konsultationer och utvecklingsarbete inom metallindustrin, eventarrangemang och därmed förenlig verksamhet.",070-566 58 43,
O.M Wahlström Fastigheter AB,https://www.allabolag.se/foretag/o.m-wahlstr%C3%B6m-fastigheter-ab/lindesberg/-/5568673957,[],556867-3957,10413,O.M Wahlström Fastigheter AB,2011-10-11,Aktiebolag,1,Olof Marcus Wahlström,Lindesberg,"Box 3, 711 21 Lindesberg",Lindesberg,50,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget ska äga och förvalta fastigheter samt därmed förenlig verksamhet.,,
Multi Purpose Ceiling AB,https://www.allabolag.se/foretag/multi-purpose-ceiling-ab/%C3%B6rebro/-/5567053250,[],556705-3250,10413,Multi Purpose Ceiling AB,2006-06-09,Aktiebolag,5,Mathias Thord David Göransson,"Dyringe Dyringe Gård 376, 705 94 Örebro","Dyringe Dyringe Gård 376, 705 94 Örebro",Örebro,100,"['43320 Byggnadssnickeriarbeten', '46731 Partihandel med virke och andra byggmaterial']",Bolaget skall bedriva handel med och import av byggmaterial jämte därmed förenlig verksamhet.,,
Polystatic AB,https://www.allabolag.se/foretag/polystatic-ab/kumla/-/5564388378,[],556438-8378,10403,Polystatic AB,1992-01-24,Aktiebolag,1,Björn Tobias Karlsson,"Telefongatan 18, 692 71 Kumla","Telefongatan 18, 692 71 Kumla",Kumla,100,['46769 Partihandel med övriga insatsvaror'],"Föremålet för bolagets verksamhet är försäljning av råvaror, tillsatsmedel och kompoundering för plastindustrin, konsultarbete och rådgivning i samband härmed samt därmed förenlig verksamhet.",,
Titt-In i Lindesberg AB,https://www.allabolag.se/foretag/titt-in-i-lindesberg-ab/lindesberg/-/5565131900,[],556513-1900,10402,Titt-In i Lindesberg AB,1995-06-12,Aktiebolag,8,,"Kungsgatan 50, 711 30 Lindesberg","Kungsgatan 50, 711 30 Lindesberg",Lindesberg,100,"['47711 Specialiserad butikshandel med herr-, dam- och barnkläder, blandat']","Bolaget skall bedriva handel med dam-, herr- och barnkonfektion, barnartiklar, samt därmed förenlig verksamhet.",0581-139 40,
Bromsplans Bil AB,https://www.allabolag.se/foretag/bromsplans-bil-ab/%C3%B6rebro/-/5566154976,[],556615-4976,10390,Bromsplans Bil AB,2001-09-03,Aktiebolag,4,,"Kryptongatan 4, 703 74 Örebro","Kryptongatan 4, 703 74 Örebro",Örebro,100,['45110 Handel med personbilar och lätta motorfordon'],"Bolaget skall bedriva försäljning, reparationer och service av bilar, äga och förvalta aktier och värdepapper, samt därmed förenlig verksamhet.",,
Rosalis Deli Drive Aspholmen AB,https://www.allabolag.se/foretag/rosalis-deli-drive-aspholmen-ab/%C3%B6rebro/-/5567648992,[],556764-8992,10389,Rosalis Deli Drive Aspholmen AB,2008-09-03,Aktiebolag,14,,"Rörvägen 1, 702 27 Örebro","Rörvägen 1 b, 702 27 Örebro",Örebro,100,['56100 Restaurangverksamhet'],Bolagets verksamhet ska vara att bedriva försäljning och servering av snabbmat i såväl restaurang som genom drive-in och catering jämte därmed förenlig verksamhet.,,
Invest Örebro AB,https://www.allabolag.se/foretag/invest-%C3%B6rebro-ab/%C3%B6rebro/-/5568997372,[],556899-7372,10381,Invest Örebro AB,2012-07-30,Aktiebolag,1-4,,"Drottninggatan 48, 702 22 Örebro","Drottninggatan 48, 702 22 Örebro",Örebro,50,"['47772 Specialiserad butikshandel med guldsmedsvaror och smycken', '45110 Handel med personbilar och lätta motorfordon']","Föremålet för bolagets verksamhet skall vara handel och butiksförsäljning med ädelmetaller, mynt och sedlar, samt import, export och konsultverksamhet inom nämnda områden. Handel och förvaltning av värdepapper samt därmed förenlig verksamhet.",073-694 17 11,
Yellow Elk Mid AB,https://www.allabolag.se/foretag/yellow-elk-mid-ab/fjugesta/-/5593949182,[],559394-9182,10378,Yellow Elk Mid AB,2022-09-02,Aktiebolag,7,Emelie Charlotta Lindgren Holmedal,"Nästorp 5039, 716 91 Fjugesta","C/o Emelie Lindgren Nästorp 5039, 716 91 Fjugesta",Fjugesta,25,"['62020 Datakonsultverksamhet', '62010 Dataprogrammering', '63110 Databehandling, hosting o.d.', '70220 Konsultverksamhet avseende företags organisation', '82300 Arrangemang av kongresser och mässor']","Bolagets verksamhet är att sälja tjänster och licenser inom IT, framförallt i Mellansverige. Konsultverksamheten kommer föregå inom dessa områden: Verksamhetsledning (management consulting), Projektledning, Utveckling av metodik och process, Utveckling av verksamhetsapplikationer, Utveckling av informationstjänster såsom databas-lösningar, Hosting av tjänster hos kund och i molnet. Verksamhet kommer också vara att hålla konferens inom beslutsstöd (Business Intelligence) och kringliggande teknologier (Data Integration, Analytics, AI, Machine Learning, Neural Networks, Data Visualization, Big Data och Data Lake).",,
Ekeby Torg Livs Aktiebolag,https://www.allabolag.se/foretag/ekeby-torg-livs-aktiebolag/karlskoga/-/5564978889,[],556497-8889,10376,Ekeby Torg Livs Aktiebolag,1994-10-31,Aktiebolag,4,,,"Ekeby Torg, 691 38 Karlskoga",Karlskoga,50,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad']",Bolaget skall som medlem i ICA-förbundet bedriva detaljhandelsrörelse med dagligvaror och därmed förenlig verksamhet.,0586-510 00,
MIAB Entreprenad AB,https://www.allabolag.se/foretag/miab-entreprenad-ab/%C3%B6rebro/-/5568768971,[],556876-8971,10361,MIAB Entreprenad AB,2011-12-15,Aktiebolag,22,Jan Magnus Gustavsson,,"FINANSINFORMATION Folkungagatan 5 a, 703 42 Örebro",Örebro,50,"['43222 Ventilationsarbeten', '45110 Handel med personbilar och lätta motorfordon']","Aktiebolaget ska bedriva verksamhet inom all förekommande, sanering, industriunderhåll, avloppsjour och därmed förenlig verksamhet.",077-111 13 33,
Main Event i Mjölby AB,https://www.allabolag.se/foretag/main-event-i-mj%C3%B6lby-ab/%C3%B6rebro/-/5593262081,[],559326-2081,10355,Main Event i Mjölby AB,2021-07-06,Aktiebolag,6,,"Östra Vagngatan 8 d - Main Event, 702 27 Örebro","NORDIC EVENT CENTERS AB Östra Vagngatan 8 d - Main Event, 702 27 Örebro",Örebro,25,['56100 Restaurangverksamhet'],Bolaget ska äga och bedriva eventcenter med restaurangverksamhet och därmed förenliga verksamheter.,,
Lindesbergs sotningsdistrikt Aktiebolag,https://www.allabolag.se/foretag/lindesbergs-sotningsdistrikt-aktiebolag/lindesberg/-/5563986818,[],556398-6818,10337,Lindesbergs sotningsdistrikt Aktiebolag,1990-06-11,Aktiebolag,8,Carl Jonas Andersson,"Norevägen 4, 711 32 Lindesberg","Norevägen 4, 711 32 Lindesberg",Lindesberg,100,['81222 Skorstensfejarverksamhet'],"Bolaget skall bedriva ventilationsservice, försäljning- och förmedling av sotningstjänster, försäljning av bränsle för uppvärmning samt försäljning av tillbehör för brandskyddsutrustning och därmed förenlig verksamhet.",,
Stafettgatan Maskin AB,https://www.allabolag.se/foretag/stafettgatan-maskin-ab/lindesberg/-/5592373400,[],559237-3400,10322,Stafettgatan Maskin AB,2020-01-17,Aktiebolag,0,Åke Tommy Allström,"Stafettgatan 31, 711 34 Lindesberg","Stafettgatan 31, 711 34 Lindesberg",Lindesberg,50,['77320 Uthyrning och leasing av bygg- och anläggningsmaskiner'],Bolaget ska bedriva maskinuthyrning främst inom byggbranschen och därmed förenlig verksamhet.,,
Södermanlands auktionsverk AB,https://www.allabolag.se/foretag/s%C3%B6dermanlands-auktionsverk-ab/ving%C3%A5ker/-/5566281449,[],556628-1449,10319,Södermanlands auktionsverk AB,2002-05-29,Aktiebolag,8,,"Dimbo 567, 643 95 Vingåker","Dimbo 567, 643 95 Vingåker",Vingåker,100,['47917 Auktioner på Internet'],"Bolaget ska bedriva handel med möbler, antikviteter, både via butik och via internet, handel med värdepapper , dock inte sådan verksamhet som avses i bankrörelselagen eller lagen om finansieringsverksamhet, samt därmed förenlig verksamhet.",,
Öysteins Götteri AB,https://www.allabolag.se/foretag/%C3%B6ysteins-g%C3%B6tteri-ab/lax%C3%A5/-/5591252860,[],559125-2860,10316,Öysteins Götteri AB,2017-09-14,Aktiebolag,5,,"Herrgårdsvägen 6, 695 32 Laxå","Herrgårdsvägen 6, 695 32 Laxå",Laxå,50,['77290 Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk'],Aktiebolaget skall bedriva uthyrning och försäljning av kaffemaskiner och varuautomater. Bolaget skall också sälja tillbehör och varor till dessa maskiner samt därmed förenlig verksamhet.,,
Håltagar'n i Kumla Aktiebolag,https://www.allabolag.se/foretag/h%C3%A5ltagarn-i-kumla-aktiebolag/kumla/-/5564802774,[],556480-2774,10310,Håltagar'n i Kumla Aktiebolag,1994-01-12,Aktiebolag,8,,"Byrsta Sörgården 115, 692 93 Kumla","Byrsta Sörgården 115, 692 93 Kumla",Kumla,100,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],Bolaget skall bedriva håltagning i betong och sten samt därmed förenlig verksamhet.,,
Nora Jakt & Sportskytte Aktiebolag,https://www.allabolag.se/foretag/nora-jakt-sportskytte-aktiebolag/nora/-/5563174159,[],556317-4159,10305,Nora Jakt & Sportskytte Aktiebolag,1988-01-26,Aktiebolag,2,Maths Per Henrik Edstam,"Prästgatan 42, 713 31 Nora","Prästgatan 42, 713 31 Nora",Nora,400,"['47641 Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar', '47789 Övrig specialiserad butikshandel', '47522 Specialiserad butikshandel med järn- och VVS-varor', '78200 Personaluthyrning']","Bolaget skall bedriva försäljning och service av vapen, ammunition och sportartiklar samt därmed förenlig verksamhet. Bolaget skall även äga och förvalta värdepapper och därmed förenlig verksamhet.",0587-129 60,
