name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Örebro Hyrservice AB,https://www.allabolag.se/foretag/%C3%B6rebro-hyrservice-ab/%C3%B6rebro/-/5591647978,[],559164-7978,11604,Örebro Hyrservice AB,2018-07-05,Aktiebolag,4,,"Talgoxegatan 11, 703 48 Örebro","Talgoxegatan 11, 703 48 Örebro",Örebro,50,['77110 Uthyrning och leasing av personbilar och lätta motorfordon'],Aktiebolaget skall bedriva biluthyrning och därmed förenlig verksamhet.,,
M Hermansson Skogstransporter AB,https://www.allabolag.se/foretag/m-hermansson-skogstransporter-ab/h%C3%A4llefors/-/5569545014,[],556954-5014,11604,M Hermansson Skogstransporter AB,2013-12-14,Aktiebolag,4,,"Norra Ekeberg 19, 712 93 Hällefors","Norra Ekeberg 19, 712 93 Hällefors",Hällefors,50,"['49410 Vägtransport, godstrafik']","Företaget ska bedriva vägtransport inom skogsbranschen, uthyrning av personal samt därmed förenlig verksamhet",,
LIA-skolan Örebro AB,https://www.allabolag.se/foretag/lia-skolan-%C3%B6rebro-ab/%C3%B6rebro/-/5567557367,[],556755-7367,11596,LIA-skolan Örebro AB,2008-04-10,Aktiebolag,9,,"Karlsgatan 32 d, 703 41 Örebro","Adolfsbergsvägen 4 Bv, 702 27 Örebro",Örebro,100,"['85311 Studieförberedande gymnasial utbildning', '81100 Fastighetsrelaterade stödtjänster']","Föremålet för bolagets verksamhet är gymnasial skolverksamhet, kursverksamhet, äga och förvalta fastigheter samt handel med värdepapper och därmed förenlig verksamhet. Bolaget ska också erbjuda trädgårds- och fastighetstjänster åt privatpersoner och företag.",,
Sundhs Golv Aktiebolag,https://www.allabolag.se/foretag/sundhs-golv-aktiebolag/stora-mell%C3%B6sa/-/5568725930,[],556872-5930,11595,Sundhs Golv Aktiebolag,2011-11-21,Aktiebolag,3,,"Väktarvägen 3, 715 72 Stora Mellösa","Väktarvägen 3, 715 72 Stora Mellösa",Stora Mellösa,50,"['43330 Golv- och väggbeläggningsarbeten', '46731 Partihandel med virke och andra byggmaterial']","Bolaget skall utföra golvläggning, försäljning, service och installationer inom golvbranschen samt äga och förvalta värdepapper samt annan därmed förenlig verksamhet.",072-545 10 10,
Lekebergs Måleri & Entreprenad AB,https://www.allabolag.se/foretag/lekebergs-m%C3%A5leri-entreprenad-ab/fjugesta/-/5568301815,[],556830-1815,11591,Lekebergs Måleri & Entreprenad AB,2010-12-07,Aktiebolag,0,,"Fjugesta Gårdsväg 14, 716 30 Fjugesta","Björn Sahlqvist Fjugesta Gårdsväg 14, 716 30 Fjugesta",Fjugesta,50,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget ska bedriva måleriverksamhet, bedriva bygg och emballagesnickring, förvaltning av fastigheter samt därmed förenlig verksamhet.",0585-505 15,
Wadköping Logistik AB,https://www.allabolag.se/foretag/wadk%C3%B6ping-logistik-ab/%C3%B6rebro/-/5590676531,[],559067-6531,11581,Wadköping Logistik AB,2016-06-27,Aktiebolag,6,,"Landbotorpsallén 27 b Lgh 1001, 702 26 Örebro","MORGAN EKLUND Landbotorpsallén 27 b Lgh 1001, 702 26 Örebro",Örebro,50,['52219 Övriga stödtjänster till landtransport'],Stödtjänster inom transport och logistik och därmed förenlig verksamhet,,
3 G G G Invest AB,https://www.allabolag.se/foretag/3-g-g-g-invest-ab/askersund/-/5567340418,[],556734-0418,11572,3 G G G Invest AB,2007-07-03,Aktiebolag,0,Mats Göran Christer Berger,,"3GGG Invest AB Loggatan 6, 696 32 Askersund",Askersund,700,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Föremålet för bolagets verksamhet är att förvalta fast egendom och därmed förenlig verksamhet.,0583-149 60,
Veosol Teknik AB,https://www.allabolag.se/foretag/veosol-teknik-ab/%C3%B6rebro/-/5567004121,[],556700-4121,11551,Veosol Teknik AB,2006-03-22,Aktiebolag,5,Bengt Stefan Nilsson,"Boställsvägen 4, 702 27 Örebro","Boställsvägen 4, 702 27 Örebro",Örebro,100,['43221 Värme- och sanitetsarbeten'],"Bolaget ska bedriva installation, service och försäljning av värmeanläggningar samt därmed förenlig verksamhet.",01928035,
CWR Engineering AB,https://www.allabolag.se/foretag/cwr-engineering-ab/karlskoga/-/5569030371,[],556903-0371,11541,CWR Engineering AB,2012-09-06,Aktiebolag,9,Lars Håkan Andersson,"Lyckåsvägen 33, 691 44 Karlskoga","Lyckåsvägen 33, 691 44 Karlskoga",Karlskoga,50,"['62020 Datakonsultverksamhet', '58210 Utgivning av dataspel', '62010 Dataprogrammering']",Aktiebolaget ska bedriva ingenjörs- och utvecklingsverksamhet inom IT och teknik samt handel med fastigheter och värdepapper jämte därmed förenlig verksamhet.,,
Skago Aktiebolag,https://www.allabolag.se/foretag/skago-aktiebolag/%C3%B6rebro/-/5564914207,[],556491-4207,11536,Skago Aktiebolag,1994-08-16,Aktiebolag,12,,"Floragatan 1, 702 13 Örebro","Box 2058, 700 02 Örebro",Örebro,100,['56100 Restaurangverksamhet'],"Bolaget skall bedriva konferens-, restaurang- och turistverksamhet, ävensom idka handel med värdepapper jämte därmed förenlig verksamhet.",,
Bygga Nytt i Kumla AB,https://www.allabolag.se/foretag/bygga-nytt-i-kumla-ab/%C3%A5mmeberg/-/5590060314,[],559006-0314,11536,Bygga Nytt i Kumla AB,2015-03-03,Aktiebolag,6,,"Kärraberget 11, 696 95 Åmmeberg","c/o Fredrik Johansson Kärraberget 11, 696 95 Åmmeberg",Åmmeberg,50,['43320 Byggnadssnickeriarbeten'],Aktiebolaget ska bedriva byggverksamhet.,,
Flexiblahem i närke AB,https://www.allabolag.se/foretag/flexiblahem-i-n%C3%A4rke-ab/vintrosa/-/5592303696,"['info@flexiblahem.com', 'info@flexiblahem.com']",559230-3696,11534,Flexiblahem i närke AB,2019-12-09,Aktiebolag,3,,"Förmansgatan 15, 702 14 Örebro","Förmansgatan 15, 702 14 Örebro",Örebro,50,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],Bolaget säljer i första hand tomter och nyproducerade villor. De utför även byggnationer och snickerier.,019-29 41 42,https://www.flexiblahem.com/
Fastighets AB Klädeshandlaren,https://www.allabolag.se/foretag/fastighets-ab-kl%C3%A4deshandlaren/%C3%B6rebro/-/5566195185,[],556619-5185,11531,Fastighets AB Klädeshandlaren,2001-12-01,Aktiebolag,0,,"Nastagatan 19, 702 27 Örebro","Hagmarksgatan 56, 702 80 Örebro",Örebro,100,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Aktiebolaget ska äga och förvalta fastigheter och idka därmed förenlig verksamhet.,,
Jönssons enkla aktiebolag,https://www.allabolag.se/foretag/j%C3%B6nssons-enkla-aktiebolag/%C3%B6rebro/-/5593546012,[],559354-6012,11529,Jönssons enkla aktiebolag,2021-12-16,Aktiebolag,5,,"Täby By 530, 705 94 Örebro","Anders Åke Jönsson Täby By 530, 705 94 Örebro",Örebro,25,"['01630 Bearbetning av skördade växter', '35110 Generering av elektricitet', '43120 Mark- och grundarbeten', '01290 Odling av andra fleråriga växter']","Bolaget ska bedriva lantbruk, förädling av lantbruksprodukter, entreprenadverksamhet inom lantbruk, uthyrning av personal, tillverkning av el, förvaltning av fast och lös egendom samt därmed förenlig verksamhet.",,
Bageri Bullvivan AB,https://www.allabolag.se/foretag/bageri-bullvivan-ab/%C3%B6rebro/-/5566714761,[],556671-4761,11525,Bageri Bullvivan AB,2004-12-02,Aktiebolag,9,,"Boställsvägen 10, 702 27 Örebro","Boställsvägen 10, 702 27 Örebro",Örebro,100,"['56100 Restaurangverksamhet', '10710 Tillverkning av mjukt matbröd och färska bakverk']",Bolaget skall bedriva konditori och bageri med tillverkning och försäljning av konditorivaror och därmed förenlig verksamhet.,019-33 11 25,
FStreet Media AB,https://www.allabolag.se/foretag/fstreet-media-ab/%C3%B6rebro/-/5593024549,[],559302-4549,11524,FStreet Media AB,2021-02-17,Aktiebolag,2,,"Kulvägen 9, 703 84 Örebro","Kulvägen 9, 703 84 Örebro",Örebro,25,"['58290 Utgivning av annan programvara', '59200 Ljudinspelning och fonogramutgivning']","Företaget skall tillhandahålla tjänster inom musikproduktion, bedriva utbildning, samt utveckla mjukvara och digitala produkter. Företaget kommer att hyra och äga lokaler.",,
Promek i Karlskoga Aktiebolag,https://www.allabolag.se/foretag/promek-i-karlskoga-aktiebolag/karlskoga/-/5563808749,[],556380-8749,11512,Promek i Karlskoga Aktiebolag,1990-03-07,Aktiebolag,7,,"Hyttåsvägen 16, 691 50 Karlskoga","Hyttåsvägen 16, 691 50 Karlskoga",Karlskoga,150,['71122 Teknisk konsultverksamhet inom industriteknik'],"Föremålet för bolagets verksamhet är konsultverksamhet inom mekanisk konstruktion, företrädesvis av verktyg, fixturer samt maskiner, äga och förvalta lös och fast egendom och därmed förenlig verksamhet.",0586-584 44,
Dokumentproffsen i Närke AB,https://www.allabolag.se/foretag/dokumentproffsen-i-n%C3%A4rke-ab/%C3%B6rebro/-/5568296098,[],556829-6098,11509,Dokumentproffsen i Närke AB,2010-12-06,Aktiebolag,0,,"Gamla Vägen 12 a, 702 27 Örebro","Gamla Vägen 12 a, 702 27 Örebro",Örebro,50,['77330 Uthyrning och leasing av kontorsmaskiner och kontorsutrustning (inklusive datorer)'],"Bolaget ska äga och hyra ut kontorsutrustning, äga och förvalta fast och lös egendom samt bedriva därmed förenlig verksamhet.",,
JME Music AB,https://www.allabolag.se/foretag/jme-music-ab/kopparberg/-/5590389572,[],559038-9572,11507,JME Music AB,2015-12-04,Aktiebolag,3,,"Wallmovägen 26, 714 32 Kopparberg","Johan Eriksson Wallmovägen 26, 714 32 Kopparberg",Kopparberg,50,"['78200 Personaluthyrning', '69201 Redovisning och bokföring', '77390 Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar', '59200 Ljudinspelning och fonogramutgivning']","Bolaget skall bedriva artistisk verksamhet, musikproduktion, uthyrning av ljud och ljus, uthyrning av tjänster inom ljud och ljus produktion, äga och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.",,
Jensen Industrisvets AB,https://www.allabolag.se/foretag/jensen-industrisvets-ab/karlskoga/-/5592353071,[],559235-3071,11503,Jensen Industrisvets AB,2020-01-07,Aktiebolag,5,,"Solgatan 11, 691 41 Karlskoga","Solgatan 11, 691 41 Karlskoga",Karlskoga,25,"['42210 Allmännyttiga anläggningsarbeten för värme, vatten och avlopp']","Bolaget ska ägna sig åt verksamhet inom fjärrvärme, VVS, äga och förvalta fastigheter samt därmed förenlig verksamhet.",,
Nivator Instrument Aktiebolag,https://www.allabolag.se/foretag/nivator-instrument-aktiebolag/%C3%B6rebro/-/5564721040,[],556472-1040,11502,Nivator Instrument Aktiebolag,1993-09-20,Aktiebolag,2,Maria Anna Christina Rommerud,"Olofsgatan 18, 702 86 Örebro","Olofsgatan 18, 702 86 Örebro",Örebro,100,['46731 Partihandel med virke och andra byggmaterial'],"Föremålet för bolagets verksamhet är att bedriva produktutveckling, tillverkning och handel med tillbehör inom bygg- och anläggningsbranschen, förvaltning av fast och lös egendom samt därmed förenlig verksamhet.",,
Collage Foto i Örebro AB,https://www.allabolag.se/foretag/collage-foto-i-%C3%B6rebro-ab/%C3%B6rebro/-/5566082011,[],556608-2011,11500,Collage Foto i Örebro AB,2001-04-02,Aktiebolag,5-9,Magnus Joakim Bagge,"Adolfsbergsvägen 14 b, 702 27 Örebro","Adolfsbergsvägen 14 b, 702 27 Örebro",Örebro,100,['74201 Porträttfotoverksamhet'],"Bolaget skall bedriva fotoverksamhet och därmed förenlig verksam- het. Bolaget skall dessutom bedriva uppdrags- och konsultverksam- het inom ovan angivna områden samt även inom områdena marknads- föring, personal, företags- och arbetslivsutveckling och därmed förenlig verksamhet.",019-611 10 30,
Aktiebolaget A. Bergmans Gjuteri och Mekaniska Verkstad,https://www.allabolag.se/foretag/aktiebolaget-a.-bergmans-gjuteri-och-mekaniska-verkstad/karlskoga/-/5560547746,[],556054-7746,11497,Aktiebolaget A. Bergmans Gjuteri och Mekaniska Verkstad,1950-10-10,Aktiebolag,11,Emelie Caroline Sundén Knudsen,"Sektionsvägen 4, 691 42 Karlskoga","Sektionsvägen 4, 691 42 Karlskoga",Karlskoga,118,['25620 Metallegoarbeten'],Bolaget skall driva modellverkstad gjuteri och mekanisk verkstad.,0586-329 47,
Dagdeg Erikslund AB,https://www.allabolag.se/foretag/dagdeg-erikslund-ab/%C3%B6rebro/-/5592887268,[],559288-7268,11459,Dagdeg Erikslund AB,2020-12-09,Aktiebolag,8,,"Adolfsbergsvägen 6, 702 27 Örebro","Kebabfabriken KF Adolfsbergsvägen 6, 702 27 Örebro",Örebro,25,['56100 Restaurangverksamhet'],Bolaget ska bedriva restaurangrörelse samt därmed förenlig verksamhet,,
Åtorps Skog AB,https://www.allabolag.se/foretag/%C3%A5torps-skog-ab/%C3%A5torp/-/5590463005,[],559046-3005,11457,Åtorps Skog AB,2015-12-29,Aktiebolag,6,,"Mo 325, 693 95 Åtorp","Mo 325, 693 95 Åtorp",Åtorp,50,['02102 Skogsskötsel'],"Bolaget ska bedriva skogskörslor, avverkning, skotning, köp och försäljning av avverkningsrätter, skogskonsultationer och därmed förenlig verksamhet.",,
E.T.H. Axelssons Skogs Aktiebolag,https://www.allabolag.se/foretag/e.t.h.-axelssons-skogs-aktiebolag/kumla/-/5562443571,[],556244-3571,11453,E.T.H. Axelssons Skogs Aktiebolag,1984-05-10,Aktiebolag,1,,"Misteräng 106, 692 93 Kumla","Misteräng 106, 692 93 Kumla",Kumla,100,"['02101 Skogsförvaltning', '02200 Drivning']",Bolaget skall bedriva skogsavverkning och därmed förenlig verksamhet.,0582-66 01 10,
AxÖ Consulting Norrland AB,https://www.allabolag.se/foretag/ax%C3%B6-consulting-norrland-ab/karlskoga/-/5593255135,[],559325-5135,11432,AxÖ Consulting Norrland AB,2021-07-01,Aktiebolag,5,Nils Ola Pettersson,"Brukstorget 8, 691 50 Karlskoga","Brukstorget 8, 691 50 Karlskoga",Karlskoga,50,"['78200 Personaluthyrning', '78100 Arbetsförmedling och rekrytering']","Bolaget skall bedriva bemanning, rekrytering, organisations- utveckling, chefsstöd, coaching, outsourcing, utvärdering av förordnande, utredningsuppdrag, interimskonsultuppdrag, chefsutveckling och utbildning samt därmed förenlig verksamhet.",,
Mosjö Ställningar AB,https://www.allabolag.se/foretag/mosj%C3%B6-st%C3%A4llningar-ab/%C3%B6rebro/-/5594052903,[],559405-2903,11394,Mosjö Ställningar AB,2022-11-09,Aktiebolag,3,,"Mosjö-Råby 424, 705 94 Örebro","Mosjö-Råby 424, 705 94 Örebro",Örebro,25,"['46731 Partihandel med virke och andra byggmaterial', '43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner']","Aktiebolaget ska bedriva försäljning, uthyrning och montering av byggställningar samt uthyrning av maskiner till privatpersoner och företag samt därmed förenlig verksamhet.",,
Wiktorson Hjälpmedel AB,https://www.allabolag.se/foretag/wiktorson-hj%C3%A4lpmedel-ab/%C3%B6rebro/-/5567666879,[],556766-6879,11393,Wiktorson Hjälpmedel AB,2008-10-02,Aktiebolag,3,Olov Tobias Viktorsson,"Heliumgatan 1, 703 74 Örebro","Heliumgatan 1, 703 74 Örebro",Örebro,100,['46460 Partihandel med medicinsk utrustning och apoteksvaror'],Föremålet för bolagets verksamhet ska vara att bedriva handel med hjälpmedel och medicinsk utrustning jämte därmed förenlig verksamhet.,019-29 63 59,
TL Konstruktion i Örebro AB,https://www.allabolag.se/foretag/tl-konstruktion-i-%C3%B6rebro-ab/%C3%B6rebro/-/5592578297,[],559257-8297,11390,TL Konstruktion i Örebro AB,2020-06-01,Aktiebolag,6,,"Metallvägen 18 b, 702 33 Örebro","THOMAS LÖÖF Metallvägen 18 b, 702 33 Örebro",Örebro,25,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],Konsultverksamhet inom byggkonstruktion. Konsultverksamhet inom jakt och fiske. Konsultverksamhet inom heminredning.,,
Business Form Equipment i Pålsboda AB,https://www.allabolag.se/foretag/business-form-equipment-i-p%C3%A5lsboda-ab/p%C3%A5lsboda/-/5563887925,[],556388-7925,11385,Business Form Equipment i Pålsboda AB,1990-03-14,Aktiebolag,3,,"Kvarng. 5, 697 32 Pålsboda","Kvarngatan 5, 697 32 Pålsboda",Pålsboda,100,"['46699 Partihandel med diverse övriga maskiner och utrustning', '25620 Metallegoarbeten']","Bolaget skall bedriva handel med maskiner och tillbehör till den grafiska industrin, mekanisk tillverkning och försäljning inom verkstadsindustrin, företrädesvis slipning och bearbetning av metall, äga och förvalta värdepapper samt därmed förenlig verksamhet.",0582-410 45,http://www.bfeab.com
Ataio Affärssystem AB,https://www.allabolag.se/foretag/ataio-aff%C3%A4rssystem-ab/lindesberg/-/5565245809,[],556524-5809,11385,Ataio Affärssystem AB,1995-07-28,Aktiebolag,8,,"Järnvägsgatan 8, 711 30 Lindesberg","Box 10022, 434 21 Kungsbacka",Kungsbacka,100,['70220 Konsultverksamhet avseende företags organisation'],"Bolaget skall, direkt eller genom dotterbolag, producera och sälja databaserade affärssystem, sälja datautrustning, tillhandahålla tekniska, ekonomiska och organisatoriska konsulttjänster, förvalta fast och lös egendom samt bedriva därmed förenlig verk= samhet.",0581-122 60,
Bergslagscenter i Karlskoga Aktiebolag,https://www.allabolag.se/foretag/bergslagscenter-i-karlskoga-aktiebolag/karlskoga/-/5562229855,[],556222-9855,11382,Bergslagscenter i Karlskoga Aktiebolag,1982-11-18,Aktiebolag,7,Elvira Petra Sandwall Lundin,"Labinhöjdsvägen 9, 691 47 Karlskoga","Labinhöjdsvägen 9, 691 47 Karlskoga",Karlskoga,100,"['01199 Odling av övriga ett- och tvååriga växter', '47593 Specialiserad butikshandel med glas, porslin och andra bosättningsvaror']","Bolaget skall bedriva försäljning av trädgårdsprodukter, redskap och tillbehör samt dagligvaror, hem- och fritidsartiklar ävensom driva cafeterirörelse samt äga och förvalta fast och lös egendom och utöva därmed förenlig verksamhet.",0586-527 10,
Loön Show i Örebro AB,https://www.allabolag.se/foretag/lo%C3%B6n-show-i-%C3%B6rebro-ab/%C3%B6rebro/-/5590375084,[],559037-5084,11359,Loön Show i Örebro AB,2015-11-26,Aktiebolag,7,Erik Mikael Loön,"Sommarrovägen 20, 702 30 Örebro","Sommarrovägen 20, 702 30 Örebro",Örebro,50,"['56100 Restaurangverksamhet', '90020 Stödtjänster till artistisk verksamhet']","Bolaget ska bedriva showverksamhet, underhållning och servering inom restaurang, barer, evenemang, privata fester, konferens- verksamhet, förvaltning av fast och lös egendom och därmed förenlig verksamhet.",,
Herok Rental Dalarna AB,https://www.allabolag.se/foretag/herok-rental-dalarna-ab/%C3%B6rebro/-/5593302135,[],559330-2135,11354,Herok Rental Dalarna AB,2021-08-11,Aktiebolag,5,Per Fredrik Nallgård,"Myrmalmsgatan 2, 703 83 Örebro","Myrmalmsgatan 2, 703 83 Örebro",Örebro,25,['77320 Uthyrning och leasing av bygg- och anläggningsmaskiner'],Bolaget ska bedriva uthyrning och försäljning av liftar och byggnadsställningar och därmed förenlig verksamhet.,,
Erikssons Maskin & Specialtransporter AB,https://www.allabolag.se/foretag/erikssons-maskin-specialtransporter-ab/p%C3%A5lsboda/-/5568680754,[],556868-0754,11342,Erikssons Maskin & Specialtransporter AB,2011-10-17,Aktiebolag,3,,"Skogaholmsvägen 59, 697 92 Pålsboda","Skogaholmsvägen 59, 697 92 Pålsboda",Pålsboda,50,['52290 Övriga stödtjänster till transport'],Föremålet för bolagets verksamhet är godstransporter'/uthyrning av arbetskraft samt handel med värdepapper och därmed förenlig verksamhet.,070-649 24 80,
Klövern Uppsala Kungsängen 24:3 AB,https://www.allabolag.se/foretag/kl%C3%B6vern-uppsala-kungs%C3%A4ngen-24%3A3-ab/%C3%B6rebro/-/5569214389,[],556921-4389,11334,Klövern Uppsala Kungsängen 24:3 AB,2013-02-04,Aktiebolag,0,,"Rörvägen 1, 702 27 Örebro","c/o Klövern AB Kungsgatan 5, 111 43 Stockholm",Stockholm,50,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget ska direkt eller indirekt förvärva, äga, förvalta, utveckla och försälja fast egendom, äga och förvalta lös egendom samt bedriva därmed förenlig verksamhet.",,
Prefound AB,https://www.allabolag.se/foretag/prefound-ab/hammar/-/5566697974,[],556669-7974,11332,Prefound AB,2004-11-03,Aktiebolag,1-4,,"Harge 711 a, 696 94 Hammar","Harge 711 a, 696 94 Hammar",Hammar,100,"['23690 Tillverkning av andra varor av betong, cement och gips', '23610 Tillverkning av betongvaror  för byggändamål', '46731 Partihandel med virke och andra byggmaterial']",Bolaget skall ha till föremål för sin verksamhet att tillverka betongvaror för byggmarknaden jämte försäljning av betongvaror och järnmanufaktur samt därmed förenlig verksamhet.,,
Elmontage i Laxå AB,https://www.allabolag.se/foretag/elmontage-i-lax%C3%A5-ab/lax%C3%A5/-/5566272240,[],556627-2240,11326,Elmontage i Laxå AB,2002-05-08,Aktiebolag,7,,"Järnvägsgatan 12, 695 30 Laxå","Järnvägsgatan 12, 695 30 Laxå",Laxå,100,['43210 Elinstallationer'],"Föremålet för bolagets verksamhet skall omfatta elinstallationer, automationsservice samt försäljning och installationer av hushållsmaskiner samt handel med aktier, fastigheter och därmed förenlig verksamhet.",,
Tadega AB,https://www.allabolag.se/foretag/tadega-ab/%C3%B6rebro/-/5567368732,[],556736-8732,11322,Tadega AB,2007-09-01,Aktiebolag,6,,"Ormestagatan 1 a, 702 83 Örebro","Ormestagatan 1 a, 702 83 Örebro",Örebro,100,"['45191 Handel med lastbilar, bussar och specialfordon', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '45203 Installationer och reparationer av elsystem till motorfordon utom motorcyklar', '45202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar', '45204 Däckservice']","Bolagets verksamhet ska vara att bedriva handel, reparation samt uthyrning av bilar limousiner, bussar och skottsäkra fordon, även glas, främst bilglas, samt därmed förenlig verksamhet.",019-13 10 00,
Larssons Säljcenter AB,https://www.allabolag.se/foretag/larssons-s%C3%A4ljcenter-ab/%C3%B6rebro/-/5566920558,[],556692-0558,11318,Larssons Säljcenter AB,2005-11-30,Aktiebolag,1,,"Södra Gårdens Väg 10, 702 21 Örebro","Södra Gårdens Väg 10, 702 21 Örebro",Örebro,100,['45110 Handel med personbilar och lätta motorfordon'],Bolaget skall bedriva handel med bilar samt därmed förenlig verksamhet.,,
Sonat Consulting AB,https://www.allabolag.se/foretag/sonat-consulting-ab/%C3%B6rebro/-/5567005565,[],556700-5565,11316,Sonat Consulting AB,2006-03-23,Aktiebolag,5,,"Fabriksgatan 24, 702 23 Örebro","Fabriksgatan 24, 702 23 Örebro",Örebro,100,['70220 Konsultverksamhet avseende företags organisation'],Bolaget ska bedriva konsultverksamhet och affärsutveckling inom logistikområdet samt vidare att genomföra förvärv av verksamheter inom logistikområdet.,08-20 27 40,
Däckservice i Degerfors AB,https://www.allabolag.se/foretag/d%C3%A4ckservice-i-degerfors-ab/degerfors/-/5568585714,[],556858-5714,11303,Däckservice i Degerfors AB,2011-07-04,Aktiebolag,4,Johan Daniel Gustavsson,"Jonstorp 4, 693 34 Degerfors","Jonstorp 4, 693 34 Degerfors",Degerfors,100,"['45203 Installationer och reparationer av elsystem till motorfordon utom motorcyklar', '45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar']",Bolaget ska bedriva försäljning av däck till personbilar och tyngre industri samt utföra service av detsamma och därmed förenlig verksamhet.,,
Affärsutveckling i Kumla Aktiebolag,https://www.allabolag.se/foretag/aff%C3%A4rsutveckling-i-kumla-aktiebolag/kumla/-/5562679737,[],556267-9737,11302,Affärsutveckling i Kumla Aktiebolag,1985-12-06,Aktiebolag,1,,"Gartzvägen 4, 692 33 Kumla","Gartzvägen 4, 692 33 Kumla",Kumla,100,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget skall bedriva konsultverksamhet inom ekonomi, administration, marknadsföring, företagsledning, personalutveckling och övrig personaladministrativ utbildning samt därmed förenlig verksamhet. I övrigt skall bolaget bedriva handel med värdepapper, fastighetsförvaltning, uthyrning och finansiering av fordon , entreprenadmaskiner, jordbruksmaskiner, datautrustning, radio och TV, vitvaror samt möbler. Dock ej sådan verksamhet som avses i lagen om bankrörelse eller lagen om kreditmarknadsbolag.",073-519 00 30,
Kylare & Hydraulmekanik Aktiebolag,https://www.allabolag.se/foretag/kylare-hydraulmekanik-aktiebolag/%C3%B6rebro/-/5561535161,[],556153-5161,11301,Kylare & Hydraulmekanik Aktiebolag,1971-11-15,Aktiebolag,5,,"Markörvägen 6, 703 84 Örebro","Markörvägen 6, 703 84 Örebro",Örebro,250,['28990 Tillverkning av övriga specialmaskiner'],Föremålet för bolagets verksamhet är att bedriva tillverkning och reparation av fordons- och industrikylare samt hydraulisk utrustning ävensom idka därmed förenlig verksamhet.,019-31 18 00,
Ne Medicus assistans AB,https://www.allabolag.se/foretag/ne-medicus-assistans-ab/%C3%B6rebro/-/5568974934,[],556897-4934,11297,Ne Medicus assistans AB,2012-07-02,Aktiebolag,20,Dafina Hasani,"Törsjögatan 18, 702 31 Örebro","Törsjögatan 18, 702 31 Örebro",Örebro,50,"['88102 Öppna sociala insatser för personer med funktionshinder', '86212 Annan allmän öppen hälso- och sjukvård, ej primärvård']",Aktiebolaget ska bedriva personlig assistans.,070-365 73 15,
Växthusen i Mosås Aktiebolag,https://www.allabolag.se/foretag/v%C3%A4xthusen-i-mos%C3%A5s-aktiebolag/%C3%B6rebro/-/5592086341,[],559208-6341,11294,Växthusen i Mosås Aktiebolag,2019-06-11,Aktiebolag,0,,"Nordanåsvägen 1 Och 5, 705 94 Örebro","c/o Artjob Ab Beväringsgatan 18, 703 65 Örebro",Örebro,50,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '43120 Mark- och grundarbeten', '81100 Fastighetsrelaterade stödtjänster']","Fastighetsförvaltning, fastighetskötsel, grönyte och växt produktion, markarbete.",,
KMI Fastigheter AB,https://www.allabolag.se/foretag/kmi-fastigheter-ab/kumla/-/5567726525,[],556772-6525,11290,KMI Fastigheter AB,2008-12-11,Aktiebolag,0,,Kumla,"Box 68, 692 22 Kumla",Kumla,100,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '77110 Uthyrning och leasing av personbilar och lätta motorfordon', '68201 Uthyrning och förvaltning av egna eller arrenderade bostäder']","Föremålet för bolagets verksamhet är att bedriva handel, service, reparation och uthyrning av person-, och transportbilar, motorcyklar och båtar, äga och förvalta fastigheter, handel med värdepapper, uthyrning av arbetskraft samt därmed förenlig verksamhet.",019-58 58 80,
Närke Tobak AB,https://www.allabolag.se/foretag/n%C3%A4rke-tobak-ab/%C3%B6rebro/-/5590876834,[],559087-6834,11285,Närke Tobak AB,2016-11-29,Aktiebolag,3,,"Storgatan 16, 703 61 Örebro","Storgatan 16, 703 61 Örebro",Örebro,50,['47260 Specialiserad butikshandel med tobaksvaror'],"Aktiebolaget ska bedriva försäljning av tobaksvaror, godis, dricka och vara spelombud.",,
Welingo AB,https://www.allabolag.se/foretag/welingo-ab/%C3%B6rebro/-/5565229324,[],556522-9324,11272,Welingo AB,1995-07-25,Aktiebolag,13,,"Engelbrektsgatan 20, 702 12 Örebro","Engelbrektsgatan 20, 702 12 Örebro",Örebro,100,['85594 Personalutbildning'],"Föremålet för bolagets verksamhet är utveckling av både intern och extern kommunikation, inom samtliga sektorer, och därmed förenlig verksamhet.",019-675 43 60,
