name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
EmRedo Ekonomikonsult AB,https://www.allabolag.se/foretag/emredo-ekonomikonsult-ab/%C3%B6rebro/-/5591799126,[],559179-9126,2329,EmRedo Ekonomikonsult AB,2018-11-14,Aktiebolag,0,"Drottninggatan 36, 702 10 Örebro","Drottninggatan 36, 702 10 Örebro",Örebro,50,['69201 Redovisning och bokföring'],"Bolaget ska bedriva verksamhet med tjänster inom redovisning, konsultationer inom ekonomi samt närliggande tjänsteområden.",,,
Thunderstruck AB,https://www.allabolag.se/foretag/thunderstruck-ab/glanshammar/-/5569435505,[],556943-5505,2328,Thunderstruck AB,2013-09-26,Aktiebolag,1,"Rinkaby 204 c, 705 96 Glanshammar","Rinkaby 204 c, 705 96 Glanshammar",Glanshammar,50,['62010 Dataprogrammering'],Aktiebolaget skall bedriva produktion samt försäljning inom hantverksarbeten och grafisk design. Bolaget skall även bedriva konsultation inom IT och musikproduktion samt därmed förenlig verksamhet.,,,
MindYourHealth TD AB,https://www.allabolag.se/foretag/mindyourhealth-td-ab/nora/-/5568749039,[],556874-9039,2328,MindYourHealth TD AB,2011-12-06,Aktiebolag,1,"Östra Sund 203, 713 91 Nora","Tony Duberg Östra Sund 203, 713 91 Nora",Nora,50,"['86211 Primärvårdsmottagningar med läkare m.m.', '85510 Sport- och fritidsutbildning']","Aktiebolagets verksamhet ska vara att erbjuda hälso- och sjukvårdstjänster, utföra medicinska konsultationer samt bedriva konsultverksamhet samt researrangemang inom idrott och hälsa, till företag, organisationer och privatpersoner jämte därmed förenlig verksamhet.",,,
Ingvarssons Rör & Service AB,https://www.allabolag.se/foretag/ingvarssons-r%C3%B6r-service-ab/fjugesta/-/5593298283,[],559329-8283,2327,Ingvarssons Rör & Service AB,2021-08-07,Aktiebolag,1,"Skolgatan 47, 716 31 Fjugesta","Ingvarsson Skolgatan 47, 716 31 Fjugesta",Fjugesta,25,"['43221 Värme- och sanitetsarbeten', '41200 Byggande av bostadshus och andra byggnader']","Att gentemot privata och företagskunder utföra vvs- och byggarbeten, utföra service inom de områdena samt därmed förenlig verksamhet.",,,
Wedevåg Trading Aktiebolag,https://www.allabolag.se/foretag/wedev%C3%A5g-trading-aktiebolag/lindesberg/-/5560251042,[],556025-1042,2326,Wedevåg Trading Aktiebolag,1926-08-02,Aktiebolag,1,"Stafettgatan 36, 711 34 Lindesberg","Stafettgatan 36, 711 34 Lindesberg",Lindesberg,100,['46699 Partihandel med diverse övriga maskiner och utrustning'],Bolaget skall driva handel med företrädesvis insatsvaror för verkstadsindustrin såsom skärande verktyg samt därmed förenlig verksamhet.,,0581-261 00,
Persson Kraft AB,https://www.allabolag.se/foretag/persson-kraft-ab/kopparberg/-/5565711511,[],556571-1511,2326,Persson Kraft AB,1999-06-15,Aktiebolag,1,"Bredsjöbäcken 110, 714 93 Kopparberg","Bredsjöbäcken 110, 714 93 Kopparberg",Kopparberg,100,['35110 Generering av elektricitet'],"Bolaget ska bedriva verksamhet med produktion av elkraft samt äga och förvalta aktier, bedriva fastighetsskötsel, samt härmed förenlig verksamhet.",,070-608 48 53,
Milano i Hallsberg AB,https://www.allabolag.se/foretag/milano-i-hallsberg-ab/hallsberg/-/5568977408,[],556897-7408,2326,Milano i Hallsberg AB,2012-07-02,Aktiebolag,3,"Västra Storgatan 15, 694 30 Hallsberg","Västra Storgatan 15, 694 30 Hallsberg",Hallsberg,50,['56100 Restaurangverksamhet'],Bolaget skall bedriva restaurangverksamhet och därmed förenlig verksamhet.,,,
Juncta valenta AB,https://www.allabolag.se/foretag/juncta-valenta-ab/%C3%B6rebro/-/5592999501,[],559299-9501,2326,Juncta valenta AB,2021-02-03,Aktiebolag,0,"Olofsgatan 18, 702 86 Örebro","Olofsgatan 18, 702 86 Örebro",Örebro,25,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska bedriva fastighetsförvaltning och därmed förenlig verksamhet.,,,
Gasvärmesystem i Nora AB,https://www.allabolag.se/foretag/gasv%C3%A4rmesystem-i-nora-ab/nora/-/5567227581,[],556722-7581,2326,Gasvärmesystem i Nora AB,2007-02-03,Aktiebolag,2,"Skördevägen 18, 713 30 Nora","Skördevägen 18, 713 30 Nora",Nora,100,['46731 Partihandel med virke och andra byggmaterial'],"Föremålet för bolagets verksamhet är att bedriva import och försäljning av gasvärmare och gasprodukter såsom all armatur inom energigasfamiljen såsom gasol, naturgas, stadsgas, biogas, hydrogen samt reglerutrustning för andra gaser samt försäljning av IR-värmare, varmluftsaggregat, pannor, förångare, handbrännare, generatorer, gasmotorer, pumpar och tankar samt uthyrning av värmesystem och därmed förenlig verksamhet.",,,
Skrukelund Konsult AB,https://www.allabolag.se/foretag/skrukelund-konsult-ab/sk%C3%B6llersta/-/5590692876,[],559069-2876,2321,Skrukelund Konsult AB,2016-07-05,Aktiebolag,1,"Skruke Skrukelund 193, 697 94 Sköllersta","Skruke Skrukelund 193, 697 94 Sköllersta",Sköllersta,50,['42990 Övriga anläggningsarbeten'],"Bolaget skall bedriva konsultverksamhet inom byggsektorn, bedriva handel med och förvaltning av fastigheter, handel med värdepapper, uthyrning av arbetskraft samt därmed förenlig verksamhet. Bolaget skall även bedriva verksamhet inom gravering & reklamtillverkning, samt därmed förenlig verksamhet.",,,
Dimberg Management AB,https://www.allabolag.se/foretag/dimberg-management-ab/%C3%B6rebro/-/5567734594,[],556773-4594,2321,Dimberg Management AB,2008-12-18,Aktiebolag,1,Örebro,"Box 103, 701 42 Örebro",Örebro,100,['90010 Artistisk verksamhet'],"Bolaget har till föremål för sin verksamhet att idka management och agentverksamhet avseende artister, producenter, musiker, skådespelare, författare, regissörer samt idka konsultverksamhet inom musik, film, teater, media, reklam och nöjesbranschen samt idka därmed förenlig verksamhet. Därjämte kan bolaget köpa, sälja och förvalta aktier, obligationer, reverser, andelar, fastigheter samt köpa och sälja administrativa tjänster, ingå borgens- åtaganden samt idka därmed förenlig verksamhet, dock ej sådan verksamhet som avses i lag om bankrörelse eller lag om finansieringsverksamhet. Tillika äger bolaget rätt att för dotterbolag och närbesläktade företag ingå borgensåtagande, så och till dessa lämna lån.",,019-36 00 15,
Larsson & Skogheim Holding AB,https://www.allabolag.se/foretag/larsson-skogheim-holding-ab/kumla/-/5569494569,[],556949-4569,2320,Larsson & Skogheim Holding AB,2013-11-19,Aktiebolag,1,"Beväringsgatan 2, 692 92 Kumla","Beväringsgatan 2, 692 92 Kumla",Kumla,50,"['70220 Konsultverksamhet avseende företags organisation', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare']","Bolagets verksamhet är att bedriva försäljning, produktion och slakt av djur, samt förädling av styckade detaljer, uthyrning av lastmaskiner samt äga och förvalta aktier samt annan därmed förenlig verksamhet.",,,
Göran Björklund Invest AB,https://www.allabolag.se/foretag/g%C3%B6ran-bj%C3%B6rklund-invest-ab/%C3%B6rebro/-/5590263504,[],559026-3504,2320,Göran Björklund Invest AB,2015-09-14,Aktiebolag,1,"Kyrkogatan 24, 702 10 Örebro","GÖRAN BJÖRKLUND Kyrkogatan 24, 702 10 Örebro",Örebro,50,"['70220 Konsultverksamhet avseende företags organisation', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare']","Bolaget ska bedriva konsultverksamhet avseende managements- frågor, äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",,,
RSK Bygg i Kumla AB,https://www.allabolag.se/foretag/rsk-bygg-i-kumla-ab/sk%C3%B6llersta/-/5594187691,[],559418-7691,2319,RSK Bygg i Kumla AB,2023-01-20,Aktiebolag,2,"Kyrkstigen 12, 697 74 Sköllersta","Rimvydas Skrupskelis Kyrkstigen 12, 697 74 Sköllersta",Sköllersta,25,['43320 Byggnadssnickeriarbeten'],"Bygg och renoveringar, utom - och inomhusarbeten hos företag privatpersoner. Byggnation av musikstudior.",,,
LUMAR PARKETT OCH GOLV AB,https://www.allabolag.se/foretag/lumar-parkett-och-golv-ab/%C3%B6rebro/-/5593716367,[],559371-6367,2319,LUMAR PARKETT OCH GOLV AB,2022-03-22,Aktiebolag,2,"Grytängsvägen 16, 703 75 Örebro","Grytängsvägen 16, 703 75 Örebro",Örebro,25,['43330 Golv- och väggbeläggningsarbeten'],"Företaget ska erbjuda tjänster inom golvläggning, golvslipning och golvavjämning i Örebro med omnejd",,,
Madros AB,https://www.allabolag.se/foretag/madros-ab/hammar/-/5591999841,[],559199-9841,2318,Madros AB,2019-03-25,Aktiebolag,1,"Hargebadsvägen 72, 696 94 Hammar","Hargebadsvägen 72, 696 94 Hammar",Hammar,50,['56100 Restaurangverksamhet'],Restaurangverksamhet.,,,
Mans Greback AB,https://www.allabolag.se/foretag/mans-greback-ab/nora/-/5569570046,[],556957-0046,2317,Mans Greback AB,2014-01-02,Aktiebolag,1,"Klacka-Lerberg Marinelund 338, 713 93 Nora","Torngård 117, 386 64 Degerhamn",Degerhamn,50,['74102 Grafisk designverksamhet'],Bolaget ska designa och sälja typsnitt samt därmed förenlig verksamhet.,,,
Mathias Oskarsson Byggdesign AB,https://www.allabolag.se/foretag/mathias-oskarsson-byggdesign-ab/kumla/-/5591182596,[],559118-2596,2316,Mathias Oskarsson Byggdesign AB,2017-07-05,Aktiebolag,1-4,"Mandelblomsgatan 27, 692 71 Kumla","Mandelblomsgatan 27, 692 71 Kumla",Kumla,50,['41200 Byggande av bostadshus och andra byggnader'],"Aktiebolaget ska bedriva byggverksamhet. Ny-, Till- och ombyggnationer samt därmed förenlig verksamhet.",Mathias Henrik Oskarsson,,
Ubique Trading AB,https://www.allabolag.se/foretag/ubique-trading-ab/%C3%B6rebro/-/5568518327,[],556851-8327,2315,Ubique Trading AB,2011-05-05,Aktiebolag,1,"Svampvägen 29, 705 10 Örebro","Dahlberg Svampvägen 29, 705 10 Örebro",Örebro,50,"['70220 Konsultverksamhet avseende företags organisation', '46731 Partihandel med virke och andra byggmaterial', '70100 Verksamheter som utövas av huvudkontor']","Konsulttjänster inom affärsutveckling och ledarskap, samt investering i onoterade aktier, och därmed förenlig verksamhet. Utförande av byggentreprenader och handel med varor inom bygg, el och VVS, samt därtill förenlig verksamhet.",Karl Martin Dahlberg,,
Fienco AB,https://www.allabolag.se/foretag/fienco-ab/%C3%B6rebro/-/5594317322,[],559431-7322,2315,Fienco AB,2023-04-26,Aktiebolag,0,"Faktorigatan 3, 703 62 Örebro","Faktorigatan 3, 703 62 Örebro",Örebro,50,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],"Konsultverksamhet inom bygg- och fastighetssektorn, samt därmed förenlig verksamhet",Tobias Karl Rune Filipsson,,
Quat AB,https://www.allabolag.se/foretag/quat-ab/lindesberg/-/5592744048,[],559274-4048,2314,Quat AB,2020-10-01,Aktiebolag,1,"Villagatan 10, 711 34 Lindesberg","Nawzad Villagatan 10, 711 34 Lindesberg",Lindesberg,25,['70220 Konsultverksamhet avseende företags organisation'],"Bolaget ska bedriva reparation, köp och sälj av mobiltelefoner, samt utyhyrning av skärmskyddsmaskiner till mobiltelefoner, surfplattor och datorer.",,,
M.G Byggteknik i Grythyttan AB,https://www.allabolag.se/foretag/m.g-byggteknik-i-grythyttan-ab/grythyttan/-/5592385925,[],559238-5925,2314,M.G Byggteknik i Grythyttan AB,2020-01-24,Aktiebolag,1,"Skolgatan 12 b, 712 60 Grythyttan","Skolgatan 12 b, 712 60 Grythyttan",Grythyttan,25,['43320 Byggnadssnickeriarbeten'],"Bolaget ska bedriva byggnadsverksamhet såsom renoveringar, om och tillbyggnader, nyproduktion och byggservicearbeten samt därmed förenlig verksamhet. Bolaget ska också bedriva rådgivning och konsultverksamhet inom byggnation.",,,
Lundin Skatt AB,https://www.allabolag.se/foretag/lundin-skatt-ab/%C3%B6rebro/-/5569025108,[],556902-5108,2314,Lundin Skatt AB,2012-08-30,Aktiebolag,2,"Engelbrektsgatan 6 2tr, 702 12 Örebro","Engelbrektsgatan 6 2tr, 702 12 Örebro",Örebro,50,['69203 Skatterådgivning'],"Företaget skall tillhandahålla rådgivningstjänster inom skatt och juridik, utbildningstjänster samt bedriva därmed förenlig verksamhet.",,,
Viktor Andersson Maskintjänst AB,https://www.allabolag.se/foretag/viktor-andersson-maskintj%C3%A4nst-ab/fjugesta/-/5569183865,[],556918-3865,2313,Viktor Andersson Maskintjänst AB,2013-01-08,Aktiebolag,1-4,"Edsbergs-Sörby 8, 716 91 Fjugesta","Edsbergs-Sörby 8, 716 91 Fjugesta",Fjugesta,50,"['41200 Byggande av bostadshus och andra byggnader', '43120 Mark- och grundarbeten', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner', '78200 Personaluthyrning']","Föremålet för bolagets verksamhet är att bedriva maskinentre- prenader, byggnadsentreprenader, markentreprenader, uthyrning av entreprenadmaskiner, uthyrning av arbetskraft, handel med värdepapper, handel med och förvaltning av fastigheter och därmed förenlig verksamhet.",,,
Tingsvalvet Närlunda 1:205 AB,https://www.allabolag.se/foretag/tingsvalvet-n%C3%A4rlunda-1%3A205-ab/askersund/-/5590240080,[],559024-0080,2313,Tingsvalvet Närlunda 1:205 AB,2015-08-25,Aktiebolag,0,"Parkgatan 11, 696 33 Askersund","Mått Johanssons Väg 52 a, 633 46 Eskilstuna",Eskilstuna,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget skall äga och förvalta fastigheter och bedriva därmed förenlig verksamhet.,,,
Yahya Butik AB,https://www.allabolag.se/foretag/yahya-butik-ab/lindesberg/-/5593643124,[],559364-3124,2312,Yahya Butik AB,2022-02-04,Aktiebolag,1,"Prästgatan 11 b, 711 30 Lindesberg","Tranbärsvägen 3, 711 33 Lindesberg",Lindesberg,25,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad']",Bolaget skall bedriva livsmedelsbutik och därmed förenlig verksamhet.,,,
Kent Larsson Projekt AB,https://www.allabolag.se/foretag/kent-larsson-projekt-ab/%C3%B6rebro/-/5566291075,[],556629-1075,2312,Kent Larsson Projekt AB,2002-06-26,Aktiebolag,2,"Ekersgatan 8 Lgh 1201, 703 42 Örebro","Ekersgatan 8 2tr, 703 42 Örebro",Örebro,100,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],"Bolaget skall bedriva konsultverksamhet inom byggnadsindustrin samt köp, försäljning och förvaltning av värdepapper och därmed förenlig verksamhet.",,019-16 91 69,
JK Mark & Utemiljö AB,https://www.allabolag.se/foretag/jk-mark-utemilj%C3%B6-ab/hallsberg/-/5593669442,[],559366-9442,2311,JK Mark & Utemiljö AB,2022-02-22,Aktiebolag,2,"Kvarsätter Björkbacken 119, 694 92 Hallsberg","Kvarsätter Björkbacken 119, 694 92 Hallsberg",Hallsberg,25,"['43120 Mark- och grundarbeten', '81300 Skötsel och underhåll av grönytor', '43320 Byggnadssnickeriarbeten']",Bolagets verksamhet är grävning och anläggningsarbeten samt därmed förenlig verksamhet.,,,
SWEPROFILE KGA AB,https://www.allabolag.se/foretag/sweprofile-kga-ab/kumla/-/5591015754,[],559101-5754,2308,SWEPROFILE KGA AB,2017-02-21,Aktiebolag,1,"Gränby 120, 692 92 Kumla","Gränby 120, 692 92 Kumla",Kumla,50,"['78200 Personaluthyrning', '45201 Allmän service och reparation av motorfordon utom motorcyklar']",Fordonsverkstad. Företagsprofilering med kläder och företagsloggor. Uthyrning av personal. Uthyrning av fordon. Uthyrning av maskiner.,,,
Patric Lagemyr AB,https://www.allabolag.se/foretag/patric-lagemyr-ab/sk%C3%B6llersta/-/5593942096,[],559394-2096,2308,Patric Lagemyr AB,2022-08-26,Aktiebolag,5-9,"Testa 211, 697 94 Sköllersta","Testa 211, 697 94 Sköllersta",Sköllersta,50,"['81100 Fastighetsrelaterade stödtjänster', '81210 Lokalvård', '52211 Bärgning för landtransport', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare', '77110 Uthyrning och leasing av personbilar och lätta motorfordon']","Fastighetsservice, städservice, fordonsbärgning, landtransporter, handel med fordon, uthyrning av fordon, förvaltning av fastigheter och värdepapper i noterade och mindre onoterade företag. Samt därmed förenlig verksamhet.",Leif Micael Patric Lagemyr,,
Klockhammars elmontage AB,https://www.allabolag.se/foretag/klockhammars-elmontage-ab/%C3%B6rebro/-/5593008534,[],559300-8534,2308,Klockhammars elmontage AB,2021-02-09,Aktiebolag,1,"Ullavi 279, 705 92 Örebro","John Eriksson Ullavi 279, 705 92 Örebro",Örebro,25,['43210 Elinstallationer'],"Elinstallationer, elkonsultation och elbesiktningar samt därvid förenlig verksamhet.",,,
Controllern Real Estate Tankbilen 8 AB,https://www.allabolag.se/foretag/controllern-real-estate-tankbilen-8-ab/%C3%B6rebro/-/5590240478,[],559024-0478,2308,Controllern Real Estate Tankbilen 8 AB,2015-08-25,Aktiebolag,0,"Långgatan 1 b, 703 58 Örebro","Långgatan 1 b, 703 58 Örebro",Örebro,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska bedriva fastighetsförvaltning och därmed förenlig verksamhet.,,,
HC industrifastigheter AB,https://www.allabolag.se/foretag/hc-industrifastigheter-ab/lindesberg/-/5593343741,[],559334-3741,2307,HC industrifastigheter AB,2021-09-10,Aktiebolag,0,"Bandygatan 3, 711 34 Lindesberg","Bandygatan 3, 711 34 Lindesberg",Lindesberg,25,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget skall äga och förvalta fast egendom samt därmed förenlig verksamhet.,,,
Vinala Fastighets AB,https://www.allabolag.se/foretag/vinala-fastighets-ab/sk%C3%B6llersta/-/5592959323,[],559295-9323,2306,Vinala Fastighets AB,2021-01-11,Aktiebolag,0,"Vinala 139, 697 94 Sköllersta","Vinala 139, 697 94 Sköllersta",Sköllersta,25,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget ska äga och förvalta aktier, andra värdepapper och andelar i bolag, samt bedriva därmed förenlig verksamhet.",Anders Gustaf Månsson,,
ad Verbum Translation Consulting AB,https://www.allabolag.se/foretag/ad-verbum-translation-consulting-ab/%C3%B6rebro/-/5568750425,[],556875-0425,2305,ad Verbum Translation Consulting AB,2011-12-07,Aktiebolag,2,"Karlsgatan 32 t Lgh 1101, 703 41 Örebro","Karlsgatan 32 t Lgh 1101, 703 41 Örebro",Örebro,50,"['74300 Översättning och tolkning', '85594 Personalutbildning', '85599 Diverse övrig utbildning']",Aktiebolaget ska bedriva tolk- (auktorisation samt specialkompetens inom sjukvård och juridik finns mellan svenska och rumänska) och översättningsservice samt kursverksamhet.,,,
PN Bygg i Nerike AB,https://www.allabolag.se/foretag/pn-bygg-i-nerike-ab/%C3%A5sbro/-/5590582051,[],559058-2051,2305,PN Bygg i Nerike AB,2016-04-07,Aktiebolag,2,"Tallvägen 5, 694 60 Åsbro","Tallvägen 5, 694 60 Åsbro",Åsbro,50,['41200 Byggande av bostadshus och andra byggnader'],"Bolagets verksamhet skall vara snickeri- och byggnadsarbetare, ny- och ombyggnation, service- och försäkringsskador, handel med byggnadsmaterial och därmed förenlig verksamhet.",,,
DoWo Konsult AB,https://www.allabolag.se/foretag/dowo-konsult-ab/%C3%B6rebro/-/5590507272,[],559050-7272,2305,DoWo Konsult AB,2016-02-10,Aktiebolag,1,"Sandåsvägen 4, 703 83 Örebro","c/o Tomas Lundgren Sandåsvägen 4, 703 83 Örebro",Örebro,50,['62020 Datakonsultverksamhet'],Projektledning och kompetens inom mobila datalösningar.,,,
Rental Mellansverige AB,https://www.allabolag.se/foretag/rental-mellansverige-ab/ervalla/-/5594234865,[],559423-4865,2303,Rental Mellansverige AB,2023-02-23,Aktiebolag,0,"Avdala 918, 718 94 Ervalla","Avdala 918, 718 94 Ervalla",Ervalla,100,['77320 Uthyrning och leasing av bygg- och anläggningsmaskiner'],Bolaget skall bedriva uthyrning av byggnads- och markentre- prenadinventarier samt därmed förenlig verksamhet.,Joakim Peter Evertsson,,
Laxå Tekniktjänst El & Automation AB,https://www.allabolag.se/foretag/lax%C3%A5-tekniktj%C3%A4nst-el-automation-ab/lax%C3%A5/-/5591875892,[],559187-5892,2302,Laxå Tekniktjänst El & Automation AB,2018-12-19,Aktiebolag,2,"Nydrätt 201, 695 91 Laxå","Nydrätt 201, 695 91 Laxå",Laxå,50,"['43210 Elinstallationer', '33120 Reparation av maskiner', '33200 Installation av industrimaskiner och -utrustning', '43221 Värme- och sanitetsarbeten', '71122 Teknisk konsultverksamhet inom industriteknik']","Föremålet för bolagets verksamhet är att utföra diverse eluppdrag som auktoriserad behörig elektriker, utföra elinstallationer riktat mot industri, automation, styr och reglerteknik, reparationer, service samt därmed förenlig verksamhet.",Per Arne Martin Gustavsson,,
Car Crash Center i Örebro AB,https://www.allabolag.se/foretag/car-crash-center-i-%C3%B6rebro-ab/%C3%B6rebro/-/5591518351,[],559151-8351,2301,Car Crash Center i Örebro AB,2018-03-08,Aktiebolag,2,"Skjutbanevägen 11, 703 84 Örebro","Bessemervägen 5, 703 83 Örebro",Örebro,50,"['45110 Handel med personbilar och lätta motorfordon', '45202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar']",Företaget ska bedriva verksamhet inom billackering och reparationer av plåtskador samt bedriva handel med bilar jämte därmed förenlig verksamhet.,,,
Bergqvist Fastigheter i Askersund AB,https://www.allabolag.se/foretag/bergqvist-fastigheter-i-askersund-ab/askersund/-/5567949614,[],556794-9614,2301,Bergqvist Fastigheter i Askersund AB,2009-11-27,Aktiebolag,0,"Smidesvägen 3, 696 33 Askersund","Smidesvägen 3, 696 33 Askersund",Askersund,500,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler']",Aktiebolagets verksamhet ska vara att äga och förvalta fastigheter och värdepapper jämte därmed förenlig verksamhet.,,,
OrtobIT AB,https://www.allabolag.se/foretag/ortobit-ab/%C3%B6rebro/-/5590385950,[],559038-5950,2300,OrtobIT AB,2015-12-03,Aktiebolag,2,"Pionjärgatan 24, 703 81 Örebro","c/o Mikael Cullberg Pionjärgatan 24, 703 81 Örebro",Örebro,50,"['62020 Datakonsultverksamhet', '70220 Konsultverksamhet avseende företags organisation', '71129 Övrig teknisk konsultverksamhet']","Bolaget skall bedriva konsultverksamhet inom IT och Management såsom verksamhetsutveckling, kravställning, upphandling och projektledning, bedriva handel med fastigheter samt aktier och andra värdepapper, erbjuda uthyrning av bostäder och vandrarhem samt därmed sammanhängande verksamhet.",,,
Gelbgjutaren AB,https://www.allabolag.se/foretag/gelbgjutaren-ab/karlskoga/-/5593442279,[],559344-2279,2300,Gelbgjutaren AB,2021-11-03,Aktiebolag,0,Karlskoga,"Box 305, 691 31 Karlskoga",Karlskoga,25,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska äga och förvalta fast egendom samt därmed förenlig verksamhet.,,,
Uchral AB,https://www.allabolag.se/foretag/uchral-ab/lindesberg/-/5593019465,[],559301-9465,2299,Uchral AB,2021-02-15,Aktiebolag,2,"Kungsgatan 42, 711 30 Lindesberg","Tuvshinjargal/Davaasuren Harpsundsvägen 78, 124 58 Bandhagen",Bandhagen,25,['56100 Restaurangverksamhet'],Sushi noodle restaurang.,,,
Frman i Örebro AB,https://www.allabolag.se/foretag/frman-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568659972,[],556865-9972,2299,Frman i Örebro AB,2011-09-29,Aktiebolag,2,"Beväringsgatan 12, 703 65 Örebro","Beväringsgatan 12, 703 65 Örebro",Örebro,25,['56100 Restaurangverksamhet'],"Föremålet för bolagets verksamhet är att bedriva restaurang, utföra tjänster såsom biltvätt, bilvård och bilreparationer, förvalta fast egendom, handel med värdepapper, ävensom idka därmed förenlig verksamhet.",,073-772 46 77,
Törnvalls Maskinservice AB,https://www.allabolag.se/foretag/t%C3%B6rnvalls-maskinservice-ab/vedev%C3%A5g/-/5592484090,[],559248-4090,2298,Törnvalls Maskinservice AB,2020-03-18,Aktiebolag,1,"Sparres Väg 15, 711 72 Vedevåg","Sparres Väg 15, 711 72 Vedevåg",Vedevåg,25,"['33120 Reparation av maskiner', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner']","Bolaget skall tillhandahålla reparation, service, uthyrning och tillbehörsförsäljning avseende skogs- och entreprenadmaskiner, samt andra typer av arbetsfordon. Bolaget kan dessutom investera i värdepapper samt i fast eller lös egendom.",,,
Sidra Care AB,https://www.allabolag.se/foretag/sidra-care-ab/%C3%B6rebro/-/5569284549,[],556928-4549,2298,Sidra Care AB,2013-04-10,Aktiebolag,1,"Lottagatan 8, 703 65 Örebro","c/o Muhammed Alshamari Lottagatan 8, 703 65 Örebro",Örebro,50,"['86221 Specialistläkarverksamhet inom öppenvård, på sjukhus']","Bemanningsföretag inom vården. Vi hyr ut och rekryterar läkare, sjuksköterskor och annan personal inom vården. Hjälper landsting, kommuner och privata vårdgivare med kompetent personal när och där det bäst behövs. Det kan röra sig om kortare insatser på bara några dagar till flera månader. Vi bemannar vården i Sverige och Norge.",,,
Din Gravyr i Örebro AB,https://www.allabolag.se/foretag/din-gravyr-i-%C3%B6rebro-ab/%C3%B6rebro/-/5569436958,[],556943-6958,2297,Din Gravyr i Örebro AB,2013-09-26,Aktiebolag,3,"Sturegatan 2, 702 14 Örebro","Sturegatan 2, 702 14 Örebro",Örebro,100,['25999 Diverse övrig metallvarutillverkning'],"Bolaget ska bedriva tillverkning och försäljning av skyltar, försäljning av gravyrtjänster mot industrin, konsulttjänster gällande marknadsföring samt partihandel av graverbara presentartiklar ävensom idka förenlig verksamhet.",,076-195 11 71,
Samsala Åkeri AB,https://www.allabolag.se/foretag/samsala-%C3%A5keri-ab/hallsberg/-/5568691413,[],556869-1413,2296,Samsala Åkeri AB,2011-10-27,Aktiebolag,1,"Bäckaskog 604, 694 92 Hallsberg","Bäckaskog 604, 694 92 Hallsberg",Hallsberg,50,"['49410 Vägtransport, godstrafik']",Föremålet för bolagets verksamhet är att utföra gods'/anläggningstransporter och uthyrning av arbetskraft samt handel med värdepapper och därmed förenlig verksamhet.,,070-568 79 59,
MB Sälj & Teknik AB,https://www.allabolag.se/foretag/mb-s%C3%A4lj-teknik-ab/kumla/-/5593569618,[],559356-9618,2294,MB Sälj & Teknik AB,2021-12-27,Aktiebolag,2,"Rosenhillsgatan 4, 692 31 Kumla","Rosenhillsgatan 4, 692 31 Kumla",Kumla,50,['62020 Datakonsultverksamhet'],"Bolaget skall förvalta och äga värdepapper och fastigheter, samt även bedriva försäljning av tjänster och produkter inom IT området och därmed förenlig verksamhet.",,,
CM Speedshop AB,https://www.allabolag.se/foretag/cm-speedshop-ab/p%C3%A5lsboda/-/5593317133,[],559331-7133,2294,CM Speedshop AB,2021-08-24,Aktiebolag,1,"Kvarngatan 6, 697 32 Pålsboda","Kvarngatan 6, 697 32 Pålsboda",Pålsboda,25,['45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar'],"Bolaget ska bedriva försäljning och webbhandel med bilar, bildelar samt design av bildetaljer och därmed förenliga verksamheter.",,,
Strömbergs Måleriservice i Örebro AB,https://www.allabolag.se/foretag/str%C3%B6mbergs-m%C3%A5leriservice-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568912033,[],556891-2033,2292,Strömbergs Måleriservice i Örebro AB,2012-04-23,Aktiebolag,1,"Katarinavägen 9, 705 95 Örebro","Katarinavägen 9, 705 95 Örebro",Örebro,50,['43341 Måleriarbeten'],Aktiebolagets verksamhet ska vara att bedriva måleriverksamhet och därmed förenlig verksamhet.,,,
