name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Vätternterrassen Aktiebolag,https://www.allabolag.se/foretag/v%C3%A4tternterrassen-aktiebolag/hammar/-/5564809555,[],556480-9555,2384,Vätternterrassen Aktiebolag,1994-01-21,Aktiebolag,2,"Skyrsta Vasshammaren 411, 696 94 Hammar","Skyrsta Vasshammaren 411, 696 94 Hammar",Hammar,100,"['56100 Restaurangverksamhet', '78200 Personaluthyrning']","Bolaget skall bedriva restaurang-, konferens- friskvårdsverksamhet, rumsuthyrning, äga och förvalta fast egendom, aktier och värdepapper och därmed förenlig verksamhet.",Rolf Lennart Svedberg,0583-77 01 10,
"V & P, Valuation of properties AB",https://www.allabolag.se/foretag/v-p-valuation-of-properties-ab/fjugesta/-/5567882237,[],556788-2237,2383,"V & P, Valuation of properties AB",2009-09-02,Aktiebolag,1-4,"Bergsgatan 6, 716 30 Fjugesta","Golfgatan 35, 719 93 Vintrosa",Vintrosa,100,['68310 Fastighetsförmedling'],"Aktiebolaget ska bedriva verksamhet inom områdena fastighetsvärderingar, fastighetsekonomiska utredningar och därmed jämförlig verksamhet.",,,
D.E.M.A Vent & VVS Isolering AB,https://www.allabolag.se/foretag/d.e.m.a-vent-vvs-isolering-ab/%C3%B6rebro/-/5594932658,[],559493-2658,2383,D.E.M.A Vent & VVS Isolering AB,2024-08-19,Aktiebolag,4,"Landbotorpsallén 52, 702 26 Örebro","Landbotorpsallén 52, 702 26 Örebro",Örebro,25,"['43222 Ventilationsarbeten', '43290 Andra bygginstallationer', '43221 Värme- och sanitetsarbeten', '71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik']","Företagets verksamhet är konsult- och entrepenad- verksamhet inom luftbehandling och värme. Företaget ska bedriva verksamheten inom isolering av ventilation, VVS-ledningar och kylledningar, Certifierade brandtätningar, Rör och ventilmärkning, Plåtbeklädnader av rörledningar och ventilationskanaler och ljudisolering och därtill hörande verksamheter",,,
Karlskoga Bilvårdscenter AB,https://www.allabolag.se/foretag/karlskoga-bilv%C3%A5rdscenter-ab/karlskoga/-/5594230061,[],559423-0061,2381,Karlskoga Bilvårdscenter AB,2023-02-20,Aktiebolag,4,"Skrågatan 5, 691 34 Karlskoga","Skrågatan 5, 691 34 Karlskoga",Karlskoga,25,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],Föremålet för bolagets verksamhet skall vara att bedriva bilvård och rekonditionering samt därmed förenlig verksamhet.,,,
Golv1 Gustafsson AB,https://www.allabolag.se/foretag/golv1-gustafsson-ab/nora/-/5590774484,[],559077-4484,2380,Golv1 Gustafsson AB,2016-09-22,Aktiebolag,2,"Industrivägen 8, 713 30 Nora","Industrivägen 8, 713 30 Nora",Nora,50,['43330 Golv- och väggbeläggningsarbeten'],"Golv läggning, byggnation, våtrums renovering, försäljning golvmaterial, golv entreprenad, Golvavjämning, våtrums golv o våtrums väggar, montering kakel och klinkers.",,,
Erik Holm AB,https://www.allabolag.se/foretag/erik-holm-ab/%C3%B6rebro/-/5591271142,[],559127-1142,2380,Erik Holm AB,2017-09-28,Aktiebolag,0,"Nasta Gård 1, 702 27 Örebro","Nasta Gård 1, 702 27 Örebro",Örebro,50,['46420 Partihandel med kläder och skodon'],"Aktiebolaget ska utföra konsulttjänster till företag relaterat till effektiv marknadsföring via sociala medier och bedriva försäljning av konsumtionsvaror som textil och presentartiklar och även bedriva verksamhet inom motorsport, innefattande team, event, konsultation, tävlingsverksamhet, uthyrning av utrustning samt handel med reservdelar och förbrukningsmaterial jämte därmed förenlig verksamhet.",,,
Leiwus AB,https://www.allabolag.se/foretag/leiwus-ab/karlskoga/-/5590622451,[],559062-2451,2379,Leiwus AB,2016-05-11,Aktiebolag,0,,"Carls Åbyvägen 6 a, 691 33 Karlskoga",Karlskoga,50,['00009 Huvudnäring okänd'],"Bolaget ska bedriva verksamhet inom teknikutveckling inom elektrisk kraft och grön energi samt därmed förenlig verksamhet. Bolaget ska förvärva, förvalta fastigheter. Bolaget ska bygga bostäder Bolagets ska idka handel med träpellets, briketter, entreprenad-maskiner. Bolaget ska äga, förvalta aktier, i bolag som bedriver finansiell verksamhet, såsom värdepappersrörelse eller fondverksamhet. Bolaget ska utföra konsultativa tjänster inom ekonomi. Bolaget skall bedriva uthyrning av bilar, båtar.",,,
Desert Aktiebolag,https://www.allabolag.se/foretag/desert-aktiebolag/%C3%B6rebro/-/5562062405,[],556206-2405,2378,Desert Aktiebolag,1980-01-01,Aktiebolag,4,"Klosterg 23, 703 61 Örebro","Brickebergsv 21 a, 702 21 Örebro",Örebro,1 125,"['90030 Litterärt och konstnärligt skapande', '90020 Stödtjänster till artistisk verksamhet']","Bolaget har till föremål för sin verksamhet att idka producerande verksamhet, konsultverksamhet, managementverksamhet, musikförlagsverksamhet, arrangörsverksamhet och handelsrörelse inom musik- och nöjesbranschen samt idka därmed förenlig verksamhet. Därjämte skall bolaget bedriva ekonomisk och administrativ konsultverksamhet. Bolaget skall även kunna tillhandahålla korttidsanställd personal samt därvidlag administrera och finanssiera de ekonomiska flödena till slutkund för dessa samt därmed förenlig verksamhet.",Jan Ingvar Beime,019-36 00 15,
BGK Skytteservice Aktiebolag,https://www.allabolag.se/foretag/bgk-skytteservice-aktiebolag/kumla/-/5562659929,[],556265-9929,2377,BGK Skytteservice Aktiebolag,1985-10-07,Aktiebolag,1,"Gartzvägen 3, 692 33 Kumla","Gartzvägen 3, 692 33 Kumla",Kumla,100,['47789 Övrig specialiserad butikshandel'],Bolaget skall bedriva handel och service på vapen och tillbehör ävensom idka därmed förenlig verksamhet.,,019-57 86 68,
We Lead AB,https://www.allabolag.se/foretag/we-lead-ab/nora/-/5592267123,[],559226-7123,2376,We Lead AB,2019-11-14,Aktiebolag,4,,"Svartälvsgatan 24 a Lgh 1101, 713 31 Nora",Nora,50,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],"Bolaget skall bedriva mur- och byggverksamhet, samt därmed förenlig verksamhet.",,,
Stenström & Kullberg AB,https://www.allabolag.se/foretag/stenstr%C3%B6m-kullberg-ab/%C3%B6rebro/-/5569438426,[],556943-8426,2376,Stenström & Kullberg AB,2013-09-26,Aktiebolag,1,"Bondsättersvägen 79, 702 30 Örebro","Bondsättersvägen 79, 702 30 Örebro",Örebro,50,"['86909 Annan öppen hälso- och sjukvård, utan läkare', '47999 Övrig detaljhandel ej i butik', '85599 Diverse övrig utbildning']","Bolaget ska bedriva vård och omsorg, massage, manuell lymfdränage och försäljning av tillhörande produkter, bevakning av yrkes- områden, föreläsningar, undervisning, författande av läroböcker, förlagsverksamhet, forskning och utveckling, konsult inom yrkesområden, bedömare av högre utbildning, sakkunniguppdrag mot högskola/universitet, städ och trädgårdstjänster, värdepappershandel, datatjänster, uthyrning av'personal/bemanning, uthyrning och förvaltning av fastigheter, Webb-tjänster, webb-design, data- tjänster mobila plattformar, webbsidor, reklamintäkter för hemsidor och därmed förenlig verksamhet.",,,
JD Ventilationsservice AB,https://www.allabolag.se/foretag/jd-ventilationsservice-ab/karlskoga/-/5592720022,[],559272-0022,2376,JD Ventilationsservice AB,2020-09-17,Aktiebolag,1,"Kedjeåsen 305, 691 91 Karlskoga","Kedjeåsen 305, 691 91 Karlskoga",Karlskoga,25,['43222 Ventilationsarbeten'],Bolaget skall utföra service av ventilationsanläggningar och även montage av ventilation samt därmed förenlig verksamhet.,,,
Digitala Ekonomihuset i Närke AB,https://www.allabolag.se/foretag/digitala-ekonomihuset-i-n%C3%A4rke-ab/%C3%B6rebro/-/5592959430,"[""kristine@digitalaekonomihuset.se"", ""kristine@digitalaekonomihuset.se""]",559295-9430,2375,Digitala Ekonomihuset i Närke AB,2021-01-11,Aktiebolag,2,"Skäpplandsgatan 1A, ​703 46 Örebro​","Skäpplandsgatan 1A, 703 46 Örebro",Örebro,25,['69201 Redovisning och bokföring'],Bolaget skall sälja redovisningstjänster samt därmed förenlig verksamhet.,Kristine Trumars,+46 73 433 24 26,https://www.digitalaekonomihuset.se/
Itako Entreprenad i Örebro Aktiebolag,https://www.allabolag.se/foretag/itako-entreprenad-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5562729730,[],556272-9730,2374,Itako Entreprenad i Örebro Aktiebolag,1986-02-13,Aktiebolag,2,"Längbrotorg 1, 703 66 Örebro","Box 2105, 700 02 Örebro",Örebro,100,['43912 Takarbeten av andra material än plåt'],Bolaget skall bedriva byggnadsverksamhet samt idka därmed förenlig verksamhet.,,019-18 99 54,
HCJ Redovisning AB,https://www.allabolag.se/foretag/hcj-redovisning-ab/%C3%B6rebro/-/5566747696,[],556674-7696,2374,HCJ Redovisning AB,2005-01-17,Aktiebolag,1,"Södermalmsallén 42 d, 702 44 Örebro","J HERMANSSON Södermalmsallén 42 d, 702 44 Örebro",Örebro,100,['69201 Redovisning och bokföring'],"Bolaget skall bedriva redovisningsbyrå med därtill hörande verksamhet såsom löpande redovisning, upprättande bokslut, årsredovisningar, deklarationer samt övriga tillkommande konsulttjänster avseende ekonomistyrning samt därmed förenlig verksamhet.",,,
Gärsta Gård AB,https://www.allabolag.se/foretag/g%C3%A4rsta-g%C3%A5rd-ab/%C3%B6rebro/-/5593243966,[],559324-3966,2374,Gärsta Gård AB,2021-06-28,Aktiebolag,1,"Täby By 530, 705 94 Örebro","Anders Jönsson Täby By 530, 705 94 Örebro",Örebro,25,"['01110 Odling av spannmål (utom ris), baljväxter och oljeväxter']","Bolaget ska bedriva lantbruk med växtodling, förvaltning av fast och lös egendom samt därmed förenlig verksamhet.",,,
Rörmontage i Hallsberg AB,https://www.allabolag.se/foretag/r%C3%B6rmontage-i-hallsberg-ab/hallsberg/-/5566689971,[],556668-9971,2372,Rörmontage i Hallsberg AB,2004-10-21,Aktiebolag,1-4,"Industrigatan 10, 694 32 Hallsberg","Industrigatan 10, 694 32 Hallsberg",Hallsberg,100,['43221 Värme- och sanitetsarbeten'],Bolaget skall bedriva vvs-installationer och försäljning i anslutning därtill samt därmed förenlig verksamhet.,,,
HÄLSOLIVS I KARLSKOGA Aktiebolag,https://www.allabolag.se/foretag/h%C3%A4lsolivs-i-karlskoga-aktiebolag/karlskoga/-/5564491701,[],556449-1701,2372,HÄLSOLIVS I KARLSKOGA Aktiebolag,1992-06-18,Aktiebolag,0,"Bergsmansgatan 2, 691 31 Karlskoga","Bergsmansgatan 2, 691 31 Karlskoga",Karlskoga,102,['47291 Specialiserad butikshandel med hälsokost'],Bolaget skall bedriva detaljhandel med hälsoprodukter samt därmed förenlig verksamhet.,,0586-300 66,
ParaPharma AB,https://www.allabolag.se/foretag/parapharma-ab/r%C3%B6fors/-/5591781033,[],559178-1033,2371,ParaPharma AB,2018-11-01,Aktiebolag,0,"Askersundsvägen 13, 695 72 Röfors","- Askersundsvägen 13, 695 72 Röfors",Röfors,50,"['10890 Framställning av andra livsmedel', '46380 Partihandel med andra livsmedel, bl.a. fisk samt skal- och blötdjur']",Kosttillskott utveckling och tillverkning.,,,
Arvaby Gräv & Schakt AB,https://www.allabolag.se/foretag/arvaby-gr%C3%A4v-schakt-ab/vintrosa/-/5567266498,[],556726-6498,2369,Arvaby Gräv & Schakt AB,2007-03-20,Aktiebolag,1,"Arvaby 148, 719 95 Vintrosa","c/o Gustafsson Arvaby 148, 719 95 Vintrosa",Vintrosa,100,['43120 Mark- och grundarbeten'],"Bolaget skall bedriva entreprenadarbeten inom bygg och schakt, allmänna vägarbeten samt därmed förenlig verksamhet.",,070-203 46 87,
Skerpa AB,https://www.allabolag.se/foretag/skerpa-ab/%C3%B6rebro/-/5590880331,[],559088-0331,2367,Skerpa AB,2016-11-30,Aktiebolag,2,"Rödklintsgatan 28, 703 60 Örebro","c/o Dan Öhman Rödklintsgatan 28, 703 60 Örebro",Örebro,50,"['86221 Specialistläkarverksamhet inom öppenvård, på sjukhus']",Konsultarbete inom ögonsjukvård och därmed liknande verksamhet.,,,
Ola Hansson Antenn & Parabolteknik AB,https://www.allabolag.se/foretag/ola-hansson-antenn-parabolteknik-ab/%C3%B6rebro/-/5567788293,[],556778-8293,2366,Ola Hansson Antenn & Parabolteknik AB,2009-03-04,Aktiebolag,1,"Södra Stigen 10, 702 25 Örebro","Södra Stigen 10, 702 25 Örebro",Örebro,100,['47430 Specialiserad butikshandel med ljud- och bildanläggningar samt videoutrustning'],"Bolaget skall bedriva verksamhet med installation, försäljning av audio- och videoutrustning, handel med värdepapper och därmed förenlig verksamhet.",,,
Theol Fastigheter Fyra AB,https://www.allabolag.se/foretag/theol-fastigheter-fyra-ab/%C3%B6rebro/-/5593443418,[],559344-3418,2363,Theol Fastigheter Fyra AB,2021-11-03,Aktiebolag,0,"Boställsvägen 5, 702 28 Örebro","Boställsvägen 5, 702 28 Örebro",Örebro,25,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska äga och förvalta fast egendom samt bedriva därmed förenlig verksamhet.,,,
KBB Fastigheter II i Nora AB,https://www.allabolag.se/foretag/kbb-fastigheter-ii-i-nora-ab/nora/-/5592433881,[],559243-3881,2363,KBB Fastigheter II i Nora AB,2020-02-19,Aktiebolag,0,,"Industrivägen 1, 713 30 Nora",Nora,25,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget skall äga och förvalta fastigheter och bedriva därmed förenlig verksamhet.,,,
RJC Projekt AB,https://www.allabolag.se/foretag/rjc-projekt-ab/%C3%B6rebro/-/5591681902,[],559168-1902,2362,RJC Projekt AB,2018-08-16,Aktiebolag,1-4,"Forngårdsvägen 9 a, 705 94 Örebro","ROBERT JANSSON Forngårdsvägen 9 a, 705 94 Örebro",Örebro,50,"['41200 Byggande av bostadshus och andra byggnader', '78200 Personaluthyrning']","Bolagets verksamhet är att bedriva byggverksamhet, äga och förvalta och försälja fastigheter samt därmed förenlig verksamhet.",,,
N-Bygg Örebro AB,https://www.allabolag.se/foretag/n-bygg-%C3%B6rebro-ab/%C3%B6rebro/-/5592126204,[],559212-6204,2360,N-Bygg Örebro AB,2019-07-16,Aktiebolag,4,,"FINANSINFORMATION Folkungagatan 5 a, 703 42 Örebro",Örebro,50,"['43222 Ventilationsarbeten', '41200 Byggande av bostadshus och andra byggnader']",Bolaget ska bedriva bygg verksamhet inom renovering och nybyggnationer samt därmed förenlig verksamhet.,Jan Magnus Gustavsson,,
Mosjö El & Montage AB,https://www.allabolag.se/foretag/mosj%C3%B6-el-montage-ab/%C3%B6rebro/-/5568630544,[],556863-0544,2360,Mosjö El & Montage AB,2011-08-31,Aktiebolag,2,"Tullstensbacken 1, 702 33 Örebro","Tullstensbacken 1, 702 33 Örebro",Örebro,50,['43210 Elinstallationer'],"El och tele installationer samt reparationer, fastighetsservice, byggnadssnickerier, partihandel med elartiklar.",Per-Ola Karlsson,019-22 55 71,
Mickes Fastighetsskötsel i Nora AB,https://www.allabolag.se/foretag/mickes-fastighetssk%C3%B6tsel-i-nora-ab/nora/-/5590406384,[],559040-6384,2360,Mickes Fastighetsskötsel i Nora AB,2015-12-11,Aktiebolag,2,"Sunnanlid 6 a, 713 30 Nora","M SABRI Sunnanlid 6 a, 713 30 Nora",Nora,50,['81100 Fastighetsrelaterade stödtjänster'],"Bolaget skall bedriva verksamhet med konsulttjänster avseende fastighetsförvaltning, fastighetsskötsel och hushållsnära tjänster till privatpersoner och därmed förenlig verksamhet.",,,
Berg83 AB,https://www.allabolag.se/foretag/berg83-ab/kumla/-/5569745465,[],556974-5465,2360,Berg83 AB,2014-06-16,Aktiebolag,1,"Ryttartorpsgatan 6, 692 71 Kumla","Berg83 Ab Ryttartorpsgatan 6, 692 71 Kumla",Kumla,50,['43320 Byggnadssnickeriarbeten'],Bolaget ska utföra byggnationer och bedriva entreprenadverksamhet avseende bygg- och anläggningsarbeten samt verksamhet som personlig tränare jämte därmed förenlig verksamhet.,,,
"Sören Olsson, Behov, Lust, Intresse, Skoj, Skratt Aktiebolag",https://www.allabolag.se/foretag/s%C3%B6ren-olsson-behov-lust-intresse-skoj-skratt-aktiebolag/glanshammar/-/5565848396,[],556584-8396,2359,"Sören Olsson, Behov, Lust, Intresse, Skoj, Skratt Aktiebolag",2000-02-02,Aktiebolag,2,"Eldvalla 732, 705 97 Glanshammar","Eldvalla 732, 705 97 Glanshammar",Glanshammar,100,"['90010 Artistisk verksamhet', '90020 Stödtjänster till artistisk verksamhet', '85600 Stödverksamhet för utbildningsväsendet']","Föremålet för bolagets verksamhet är att idka producerande verksamhet, konsultverksamhet inom personlig utveckling samt övrigt nedan nämnd verksamhet, förlagsverksamhet, artistverksamhet, kompositörsverksamhet, textverksamhet, arrangörsverksamhet och han= delsrörelse inom marknadsföring, PR, reklam, konst, bok, film, video, radio, TV, grammofon, musik, nöjes och teaterbranschen samt idka därmed förenlig verksamhet. Därjämte kan bolaget köpa, sälja och förvalta aktier, obligationer, reverser, andelar, fas= tigheter samt köpa och sälja administrativa tjänster, ingå borgensåtaganden samt idka därmed förenlig verksamhet, dock ej sådan verksamhet som avses i lag om bankrörelse eller lag om kreditmarknadsbolag.",,,
WGS Consulting AB,https://www.allabolag.se/foretag/wgs-consulting-ab/askersund/-/5592802069,[],559280-2069,2357,WGS Consulting AB,2020-11-02,Aktiebolag,2,"Stadskvarn 517 a, 696 92 Askersund","Stadskvarn 517 a, 696 92 Askersund",Askersund,25,"['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik', '43120 Mark- och grundarbeten']","Föremålet för bolagets verksamhet är att bedriva bergsprängning, mark- och grundarbeten, maskinförare av grävmaskin samt därmed förenlig verksamhet.",Per Conny Andreas Werme,,
3M Reklam AB,https://www.allabolag.se/foretag/3m-reklam-ab/dyltabruk/-/5590188222,[],559018-8222,2357,3M Reklam AB,2015-07-01,Aktiebolag,4,"Södra Dylta 306, 718 96 Dyltabruk","c/o Nikola Cimesa Södra Dylta 306, 718 96 Dyltabruk",Dyltabruk,50,"['73112 Direktreklamverksamhet', '81290 Annan rengöring', '41200 Byggande av bostadshus och andra byggnader']","Bolaget skall bedriva byggnadsverksamhet, service och underhåll av reklamskykltar samt klottersanering och därmed förenlig verksamhet.",,,
Hantverkarhusen Närke AB,https://www.allabolag.se/foretag/hantverkarhusen-n%C3%A4rke-ab/kumla/-/5590113832,[],559011-3832,2356,Hantverkarhusen Närke AB,2015-04-21,Aktiebolag,0,"Marsvägen 2 b, 692 34 Kumla","Marsvägen 2 b, 692 34 Kumla",Kumla,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska äga och förvalta fast och lös egendom och därmed förenlig verksamhet.,,,
STF Karlskoga AB,https://www.allabolag.se/foretag/stf-karlskoga-ab/karlskoga/-/5590463096,[],559046-3096,2355,STF Karlskoga AB,2015-12-29,Aktiebolag,0,"Labinhöjdsvägen 2, 691 47 Karlskoga","c/o Autoexperten Labinhöjdsvägen 2, 691 47 Karlskoga",Karlskoga,50,"['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolaget ska bedriva fastighetsförvaltning samt därmed förenlig verksamhet.,,,
Lars-Olof Olofssons El & Maskinteknik Aktiebolag,https://www.allabolag.se/foretag/lars-olof-olofssons-el-maskinteknik-aktiebolag/%C3%A5sbro/-/5564047545,[],556404-7545,2355,Lars-Olof Olofssons El & Maskinteknik Aktiebolag,1990-09-21,Aktiebolag,2,"Maskinvägen 3, 694 60 Åsbro","Maskinvägen 3, 694 60 Åsbro",Åsbro,100,['43210 Elinstallationer'],"Bolaget skall bedriva försäljning, reparation och installation av el och maskiner inom verkstadsindustrin samt därmed förenlig verksamhet.",,0582-504 13,
